global_post_id,sample_group,source_dataset,fortune_rank,company_name,official_x_handle,source_x_handle,source_x_url,tweet_id,tweet_url,created_at,text,reply_count,repost_count,like_count,quote_count,view_count_available,media_present,media_type,account_role,account_index,collection_method,max_posts_cap,source_folder,is_duplicate_removed,is_empty_text,is_retweet,is_reply,is_quote,language_hint,classification_status
benchmark_self_defeating_moonpie::878810690701611009,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/878810690701611009,878810690701611009,https://x.com/MoonPie/status/878810690701611009,Sun Jun 25 03:02:50 +0000 2017,Dear @MoonPie I'm not sure if you created a peanut butter moon pie but I just cut one in half and put some PB on it. 🤤🤤#moonpie #addicted,1,0,0,0,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::1205067664676114432,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1205067664676114432,1205067664676114432,https://x.com/MoonPie/status/1205067664676114432,Thu Dec 12 10:11:34 +0000 2019,The decade is ending with a full cold moon kiss https://t.co/XuBETxyz7a https://t.co/OjgIeoijNc,4,4,32,4,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::1702423712262390104,fortune_top100_ranked,fortune_x_2025_ranked,40,Valero Energy,@valeroenergy,@valeroenergy,https://x.com/valeroenergy,1702423712262390104,https://x.com/valeroenergy/status/1702423712262390104,Thu Sep 14 20:46:57 +0000 2023,🏆@valeroenergy #ThreeRivers raced to the winner's circle with a #BBQ cookoff. 🍴 #rickybobby #shakenbake #liveunited https://t.co/cJ8V522WDE,0,1,2,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/040_valero_energy/accounts/01_primary_valeroenergy,true,false,false,false,false,mixed,pending
fortune_top100_ranked::2046350660694929756,fortune_top100_ranked,fortune_x_2025_ranked,44,Walt Disney,@Disney,@Disney,https://x.com/Disney,2046350660694929756,https://x.com/Disney/status/2046350660694929756,Mon Apr 20 22:09:51 +0000 2026,Simone Ashley has arrived to The Devil Wears Prada 2 World Premiere. https://t.co/1SP7f7XKEQ,26,298,1258,33,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/044_walt_disney/accounts/01_primary_disney,true,false,false,false,false,en,pending
fortune_top100_ranked::1740040870932463766,fortune_top100_ranked,fortune_x_2025_ranked,8,McKesson,@mckesson,@mckesson,https://x.com/mckesson,1740040870932463766,https://x.com/mckesson/status/1740040870932463766,Wed Dec 27 16:04:06 +0000 2023,"To Craig Dolan, the #businessofpharmacy is personal. Read Craig's story to find out why family and #pharmacy go hand in hand for him. https://t.co/lmFOnpkPZJ https://t.co/P5WXd3HWiQ",0,1,3,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/008_mckesson/accounts/01_primary_mckesson,true,false,false,false,false,en,pending
fortune_top100_ranked::1778512493058412827,fortune_top100_ranked,fortune_x_2025_ranked,51,Progressive,@progressive,@progressive,https://x.com/progressive,1778512493058412827,https://x.com/progressive/status/1778512493058412827,Thu Apr 11 19:56:36 +0000 2024,"🐾 Happy National Pet Day! 🐾 Make a splash with your furry friend while keeping safety a top priority on the water. 🌊 Click the link below to watch the full boating with pets safety video, presented in partnership with @progressive.  🚤  https://t.co/AfKxMiHQjJ https://t.co/RGW9eGWjVY",0,6,13,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/051_progressive/accounts/01_primary_progressive,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1441668668924960776,fortune_top100_ranked,fortune_x_2025_ranked,42,Target,@target,@target,https://x.com/target,1441668668924960776,https://x.com/target/status/1441668668924960776,Sat Sep 25 07:39:30 +0000 2021,"🚨 Fall fashion has arrived! 🚨 The limited-time Fall Designer Collection is available now with modern wardrobe essentials from:
✨ #VictorGlemaudxTarget
✨ #NiliLotanxTarget
✨ #RachelComeyxTarget
✨ #SandyLiangxTarget
🛍 Shop now: https://t.co/s79wmQ6DQQ https://t.co/cRgQSDnDWS",18,16,80,8,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/042_target/accounts/01_primary_target,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1620841158237642752,fortune_top100_ranked,fortune_x_2025_ranked,3,UnitedHealth Group,@UnitedHealthGrp,@UnitedHealthGrp,https://x.com/UnitedHealthGrp,1620841158237642752,https://x.com/UnitedHealthGrp/status/1620841158237642752,Wed Feb 01 17:47:00 +0000 2023,"We're flattered! 🥰 It's a honor to be included on @FortuneMagazine's list of World's Most Admired Companies and #1 in the ""Health Care: Insurance and Managed Care"" sector for the 13th consecutive year. Check it out 👇  https://t.co/4Ut51lDGHY",1,2,13,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/003_unitedhealth_group/accounts/01_primary_unitedhealthgrp,true,false,false,false,false,mixed,pending
benchmark_self_defeating_moonpie::1588545070965587969,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1588545070965587969,1588545070965587969,https://x.com/MoonPie/status/1588545070965587969,Fri Nov 04 14:53:53 +0000 2022,Buddy I got somewhere you can put $8 https://t.co/FrOGKGX30o,39,191,1929,23,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::1976715561125265531,fortune_top100_ranked,fortune_x_2025_ranked,37,Comcast,@comcast,@comcast,https://x.com/comcast,1976715561125265531,https://x.com/comcast/status/1976715561125265531,Fri Oct 10 18:24:50 +0000 2025,"⭐ @NBCUniversal’s content defines culture across every genre, screen, and format. Into 2026, we're delivering a powerhouse lineup of exciting moments, accounting for more than 40% of the industry’s most anticipated live events. More: https://t.co/bH6dJh5nC8",4,1,7,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/037_comcast/accounts/01_primary_comcast,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1598422132299538459,fortune_top100_ranked,fortune_x_2025_ranked,10,Cencora,@CencoraGlobal,@CencoraGlobal,https://x.com/CencoraGlobal,1598422132299538459,https://x.com/CencoraGlobal/status/1598422132299538459,Thu Dec 01 21:01:48 +0000 2022,"Alliance Healthcare, in collaboration with @GIRPBrussels, hosted an AMR event last month in Belgium to bring together policymakers &amp; leaders across the healthcare supply chain to discuss response efforts &amp; explore solutions to combat #AMR.  https://t.co/rVwC9Ndhrc https://t.co/cMXZDqPC1E",2,0,0,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/010_cencora/accounts/01_primary_cencoraglobal,true,false,false,false,false,en,pending
fortune_top100_ranked::2031158175731232775,fortune_top100_ranked,fortune_x_2025_ranked,70,Broadcom,@broadcom,@broadcom,https://x.com/broadcom,2031158175731232775,https://x.com/broadcom/status/2031158175731232775,Tue Mar 10 00:00:20 +0000 2026,"Join our experts Near Margalit, Cathy Liu, Manish Mehta, and more as we dive into the future of 1.6T networking and AI scale-up at #OFC26

Attending in LA? Come see our latest in AI connectivity!

Full schedule at: https://t.co/qI6S9bstBM https://t.co/JLYfsuaSn8",0,0,10,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/070_broadcom/accounts/01_primary_broadcom,true,false,false,false,false,en,pending
fortune_top100_ranked::2039404678069260452,fortune_top100_ranked,fortune_x_2025_ranked,48,UPS,@ups,@ups,https://x.com/ups,2039404678069260452,https://x.com/ups/status/2039404678069260452,Wed Apr 01 18:09:00 +0000 2026,"Who is UPS?

New level of community engagement unlocked. 30 million volunteer hours! 🎉

In 2011, The UPS Foundation set an ambitious goal: 30 million volunteer hours by 2030. UPSers didn’t just meet it; they delivered four years ahead of schedule. 👏👏👏

Huge thanks to every UPSer who gave their time and talent to create real, lasting change where we live and work. 

Learn more: https://t.co/BNupsTiyHS",21,0,8,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,true,false,false,false,false,mixed,pending
fortune_top100_ranked::789199378951077888,fortune_top100_ranked,fortune_x_2025_ranked,25,Home Depot,@homedepot,@HDCares,https://x.com/HDCares,789199378951077888,https://x.com/HDCares/status/789199378951077888,Thu Oct 20 20:19:29 +0000 2016,@teylor_hage OMG! How SWEET was that!! -TeamCare,0,0,0,0,false,false,,secondary,2,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/025_home_depot/accounts/02_secondary_hdcares,true,false,false,true,false,en,pending
fortune_top100_ranked::1953457589305348179,fortune_top100_ranked,fortune_x_2025_ranked,73,Pfizer,@pfizer,@pfizer,https://x.com/pfizer,1953457589305348179,https://x.com/pfizer/status/1953457589305348179,Thu Aug 07 14:05:57 +0000 2025,"Do American patients need to worry about the safety of their medicines?

Dr. Henry Michtalik discusses the rising prevalence of substandard and falsified medicines on the digital market, and how patients and providers can protect themselves.

Listen here: https://t.co/42TtZSGFev https://t.co/sUPFoQ3hgs",0,0,3,1,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/073_pfizer/accounts/01_primary_pfizer,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1258056614101356544,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1258056614101356544,1258056614101356544,https://x.com/Wendys/status/1258056614101356544,Wed May 06 15:30:45 +0000 2020,"Nice job, code hunters! This batch of clues have all been solved. Check back at 1 pm ET for the next clue drop. 🤓",15,5,253,0,false,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::2019456368319533542,fortune_top100_ranked,fortune_x_2025_ranked,33,Freddie Mac,@FreddieMac,@FreddieMac,https://x.com/FreddieMac,2019456368319533542,https://x.com/FreddieMac/status/2019456368319533542,Thu Feb 05 17:01:32 +0000 2026,The avg. 30yr FRM increases to 6.11% https://t.co/K9HBh1pgw5 https://t.co/5FN2S62EZr,5,4,5,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/033_freddie_mac/accounts/01_primary_freddiemac,true,false,false,false,false,en,pending
fortune_top100_ranked::2014057658517442816,fortune_top100_ranked,fortune_x_2025_ranked,16,Nvidia,@nvidia,@nvidia,https://x.com/nvidia,2014057658517442816,https://x.com/nvidia/status/2014057658517442816,Wed Jan 21 19:28:59 +0000 2026,🔗 https://t.co/Fs6wcG0sA3,5,13,57,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/016_nvidia/accounts/01_primary_nvidia,true,false,false,false,false,mixed,pending
benchmark_aggressive_wendys::1276283355768803330,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1276283355768803330,1276283355768803330,https://x.com/Wendys/status/1276283355768803330,Thu Jun 25 22:37:18 +0000 2020,"So much has happened over the past couple of weeks, including the death of Rayshard Brooks.  We’ve taken the time to ensure we’re focused on the best ways to support positive change.",734,391,11689,121,false,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::2060475395716087834,fortune_top100_ranked,fortune_x_2025_ranked,16,Nvidia,@nvidia,@nvidia,https://x.com/nvidia,2060475395716087834,https://x.com/nvidia/status/2060475395716087834,Fri May 29 21:36:30 +0000 2026,"Our CEO Jensen Huang and @Dell Chairman & CEO Michael Dell kicked things off at #DellTechWorld in Las Vegas with a look at how the Dell AI Factory with NVIDIA is redefining how companies build, run, and scale AI. 

We saw NemoClaw powering agentic AI on-prem, robots demonstrating physical AI in the real world, and sessions packed with enterprise use cases.",69,105,689,7,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/016_nvidia/accounts/01_primary_nvidia,true,false,false,false,false,en,pending
fortune_top100_ranked::2048811245554274564,fortune_top100_ranked,fortune_x_2025_ranked,5,Alphabet,@Alphabetlnc,@google,https://x.com/google,2048811245554274564,https://x.com/google/status/2048811245554274564,Mon Apr 27 17:07:20 +0000 2026,One of the most underrated @googlechrome features takes just seconds to activate and comes with a big payoff to help you get things done quickly and easily. Here’s what you may be missing out on ⬇️ https://t.co/XgKIS91rw6,71,75,426,13,true,false,,secondary,2,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/005_alphabet/accounts/02_secondary_google,true,false,false,false,false,mixed,pending
benchmark_aggressive_wendys::1204794940066353152,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1204794940066353152,1204794940066353152,https://x.com/Wendys/status/1204794940066353152,Wed Dec 11 16:07:52 +0000 2019,"Santa's coming down the chimney this year saying ""Fo Fo Fo!""

Then he's eating all your cookies and kissing your momma.",311,3041,24480,255,false,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::1359547685381013514,fortune_top100_ranked,fortune_x_2025_ranked,57,Albertsons,@albertsons,@albertsons,https://x.com/albertsons,1359547685381013514,https://x.com/albertsons/status/1359547685381013514,Wed Feb 10 17:00:02 +0000 2021,It’s easy this year to show your loved ones how much you care! Order flowers online and pick them up in store for the big day: https://t.co/c06t6YtmWR https://t.co/oDF0I8nUDK,4,0,8,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/057_albertsons/accounts/01_primary_albertsons,true,false,false,false,false,mixed,pending
fortune_top100_ranked::2014822200268710396,fortune_top100_ranked,fortune_x_2025_ranked,85,Charter Communications,@CharterNewsroom,@CharterNewsroom,https://x.com/CharterNewsroom,2014822200268710396,https://x.com/CharterNewsroom/status/2014822200268710396,Fri Jan 23 22:07:00 +0000 2026,"RT @Ask_Spectrum: We are preparing for Winter Storm Fern, which is expected to bring significant winter weather to large parts of the count…",0,3,0,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/085_charter_communications/accounts/01_primary_charternewsroom,true,false,true,false,false,mixed,pending
fortune_top100_ranked::1706292541795275244,fortune_top100_ranked,fortune_x_2025_ranked,62,New York Life Insurance,@NewYorkLife,@NewYorkLife,https://x.com/NewYorkLife,1706292541795275244,https://x.com/NewYorkLife/status/1706292541795275244,Mon Sep 25 13:00:18 +0000 2023,"Enter now for your chance to win the Ultimate Yankees VIP experience! Just submit your own virtual baseball card &amp; you could find yourself watching the @Yankees take batting practice from a specially designated area on the field! https://t.co/n7H9p2Bh0h

#Sweepstakes #GoodAtLife https://t.co/eiGkYMEtSv",20,10,12,1,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/062_new_york_life_insurance/accounts/01_primary_newyorklife,true,false,false,false,false,en,pending
