row_id,source,original_file,company_name,tweet_id,tweet_url,created_at,text,humor_presence_binary,humor_type,original_type_value,label_source_detail,text_original,text_mask_wendys_brand,text_mask_brand_product,text_mask_brand_product_competitor,text_mask_campaign_product,text_mask_all_leakage_groups
type_combined_0022,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,StoneX Group,2053762237349707782,https://x.com/StoneX_Official/status/2053762237349707782,Mon May 11 09:00:49 +0000 2026,"Coffee prices are under pressure as a record Brazil crop and rising global supply point to a surplus in 2026, reshaping the market outlook despite ongoing risks. Download the StoneX 2026 Commodities Outlook: https://t.co/Z4M2zkydIg https://t.co/ekmcNFM8rZ",1,self-enhancing,3,coder1,"Coffee prices are under pressure as a record Brazil crop and rising global supply point to a surplus in 2026, reshaping the market outlook despite ongoing risks. Download the StoneX 2026 Commodities Outlook: https://t.co/Z4M2zkydIg https://t.co/ekmcNFM8rZ","Coffee prices are under pressure as a record Brazil crop and rising global supply point to a surplus in 2026, reshaping the market outlook despite ongoing risks. Download the StoneX 2026 Commodities Outlook: https://t.co/Z4M2zkydIg https://t.co/ekmcNFM8rZ","Coffee prices are under pressure as a record Brazil crop and rising global supply point to a surplus in 2026, reshaping the market outlook despite ongoing risks. Download the StoneX 2026 Commodities Outlook: https://t.co/Z4M2zkydIg https://t.co/ekmcNFM8rZ","Coffee prices are under pressure as a record Brazil crop and rising global supply point to a surplus in 2026, reshaping the market outlook despite ongoing risks. Download the StoneX 2026 Commodities Outlook: https://t.co/Z4M2zkydIg https://t.co/ekmcNFM8rZ","Coffee prices are under pressure as a record Brazil crop and rising global supply point to a surplus in 2026, reshaping the market outlook despite ongoing risks. Download the StoneX 2026 Commodities Outlook: https://t.co/Z4M2zkydIg https://t.co/ekmcNFM8rZ","Coffee prices are under pressure as a record Brazil crop and rising global supply point to a surplus in 2026, reshaping the market outlook despite ongoing risks. Download the StoneX 2026 Commodities Outlook: https://t.co/Z4M2zkydIg https://t.co/ekmcNFM8rZ"
type_combined_0023,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Lowe's,1360606770222297091,https://x.com/lowes/status/1360606770222297091,Sat Feb 13 15:08:27 +0000 2021,"April almost didn’t apply for the Lowe’s Small Business Grant but decided to give it another shot. Receiving her grant has allowed April to hire five employees, stock up on inventory and continue feeding the community. https://t.co/PTwhLRJg6d",1,affiliative,2,coder1,"April almost didn’t apply for the Lowe’s Small Business Grant but decided to give it another shot. Receiving her grant has allowed April to hire five employees, stock up on inventory and continue feeding the community. https://t.co/PTwhLRJg6d","April almost didn’t apply for the Lowe’s Small Business Grant but decided to give it another shot. Receiving her grant has allowed April to hire five employees, stock up on inventory and continue feeding the community. https://t.co/PTwhLRJg6d","April almost didn’t apply for the Lowe’s Small Business Grant but decided to give it another shot. Receiving her grant has allowed April to hire five employees, stock up on inventory and continue feeding the community. https://t.co/PTwhLRJg6d","April almost didn’t apply for the Lowe’s Small Business Grant but decided to give it another shot. Receiving her grant has allowed April to hire five employees, stock up on inventory and continue feeding the community. https://t.co/PTwhLRJg6d","April almost didn’t apply for the Lowe’s Small Business Grant but decided to give it another shot. Receiving her grant has allowed April to hire five employees, stock up on inventory and continue feeding the community. https://t.co/PTwhLRJg6d","April almost didn’t apply for the Lowe’s Small Business Grant but decided to give it another shot. Receiving her grant has allowed April to hire five employees, stock up on inventory and continue feeding the community. https://t.co/PTwhLRJg6d"
type_combined_0024,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,HP,2033132157359509931,https://x.com/hp/status/2033132157359509931,Sun Mar 15 10:44:14 +0000 2026,"Congratulations to @LewisHamilton and @ScuderiaFerrari HP on a strong P3 finish in Shanghai — his first Grand Prix podium with the team, and a result that reflects growth, trust, and execution at the highest level. https://t.co/JXw4Cmy3sh",1,affiliative,2,coder1,"Congratulations to @LewisHamilton and @ScuderiaFerrari HP on a strong P3 finish in Shanghai — his first Grand Prix podium with the team, and a result that reflects growth, trust, and execution at the highest level. https://t.co/JXw4Cmy3sh","Congratulations to @LewisHamilton and @ScuderiaFerrari HP on a strong P3 finish in Shanghai — his first Grand Prix podium with the team, and a result that reflects growth, trust, and execution at the highest level. https://t.co/JXw4Cmy3sh","Congratulations to @LewisHamilton and @ScuderiaFerrari HP on a strong P3 finish in Shanghai — his first Grand Prix podium with the team, and a result that reflects growth, trust, and execution at the highest level. https://t.co/JXw4Cmy3sh","Congratulations to @LewisHamilton and @ScuderiaFerrari HP on a strong P3 finish in Shanghai — his first Grand Prix podium with the team, and a result that reflects growth, trust, and execution at the highest level. https://t.co/JXw4Cmy3sh","Congratulations to @LewisHamilton and @ScuderiaFerrari HP on a strong P3 finish in Shanghai — his first Grand Prix podium with the team, and a result that reflects growth, trust, and execution at the highest level. https://t.co/JXw4Cmy3sh","Congratulations to @LewisHamilton and @ScuderiaFerrari HP on a strong P3 finish in Shanghai — his first Grand Prix podium with the team, and a result that reflects growth, trust, and execution at the highest level. https://t.co/JXw4Cmy3sh"
type_combined_0025,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Ford Motor,1631323643551653890,https://x.com/Ford/status/1631323643551653890,Thu Mar 02 16:00:39 +0000 2023,"In honor of Women’s History Month, we’re celebrating female athletes in our community who are breaking barriers and defying stereotypes on the courts and racetracks 🎾 🏎 #WHM #ItsHerTurn https://t.co/fg9IDZMjr4",1,affiliative,2,coder1,"In honor of Women’s History Month, we’re celebrating female athletes in our community who are breaking barriers and defying stereotypes on the courts and racetracks 🎾 🏎 #WHM #ItsHerTurn https://t.co/fg9IDZMjr4","In honor of Women’s History Month, we’re celebrating female athletes in our community who are breaking barriers and defying stereotypes on the courts and racetracks 🎾 🏎 #WHM #ItsHerTurn https://t.co/fg9IDZMjr4","In honor of Women’s History Month, we’re celebrating female athletes in our community who are breaking barriers and defying stereotypes on the courts and racetracks 🎾 🏎 #WHM #ItsHerTurn https://t.co/fg9IDZMjr4","In honor of Women’s History Month, we’re celebrating female athletes in our community who are breaking barriers and defying stereotypes on the courts and racetracks 🎾 🏎 #WHM #ItsHerTurn https://t.co/fg9IDZMjr4","In honor of Women’s History Month, we’re celebrating female athletes in our community who are breaking barriers and defying stereotypes on the courts and racetracks 🎾 🏎 #WHM #ItsHerTurn https://t.co/fg9IDZMjr4","In honor of Women’s History Month, we’re celebrating female athletes in our community who are breaking barriers and defying stereotypes on the courts and racetracks 🎾 🏎 #WHM #ItsHerTurn https://t.co/fg9IDZMjr4"
type_combined_0026,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Home Depot,778327020979752960,https://x.com/HDCares/status/778327020979752960,Tue Sep 20 20:16:37 +0000 2016,@DCGirl53 We hate to keep you waiting! Pls send ur order number/contact info to TeamSocial@homedepot.com for help. -TeamCare,1,self-defeating,4,coder1,@DCGirl53 We hate to keep you waiting! Pls send ur order number/contact info to TeamSocial@homedepot.com for help. -TeamCare,@DCGirl53 We hate to keep you waiting! Pls send ur order number/contact info to TeamSocial@homedepot.com for help. -TeamCare,@DCGirl53 We hate to keep you waiting! Pls send ur order number/contact info to TeamSocial@homedepot.com for help. -TeamCare,@DCGirl53 We hate to keep you waiting! Pls send ur order number/contact info to TeamSocial@homedepot.com for help. -TeamCare,@DCGirl53 We hate to keep you waiting! Pls send ur order number/contact info to TeamSocial@homedepot.com for help. -TeamCare,@DCGirl53 We hate to keep you waiting! Pls send ur order number/contact info to TeamSocial@homedepot.com for help. -TeamCare
type_combined_0027,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Publix Super Markets,1542145867825795073,https://x.com/Publix/status/1542145867825795073,Wed Jun 29 14:00:01 +0000 2022,"If you could be any Publix Bakery item, which would you be? 🍪🎂🥐",1,self-enhancing,3,coder1,"If you could be any Publix Bakery item, which would you be? 🍪🎂🥐","If you could be any Publix Bakery item, which would you be? 🍪🎂🥐","If you could be any Publix Bakery item, which would you be? 🍪🎂🥐","If you could be any Publix Bakery item, which would you be? 🍪🎂🥐","If you could be any Publix Bakery item, which would you be? 🍪🎂🥐","If you could be any Publix Bakery item, which would you be? 🍪🎂🥐"
type_combined_0028,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Nationwide,1723495377733914641,https://x.com/nationwide/status/1723495377733914641,Sun Nov 12 00:18:13 +0000 2023,Beautiful day for Fan Fest ☀️ @NWSL | #NWSLChampionship https://t.co/MFGnlgzkGq,1,self-enhancing,3,coder1,Beautiful day for Fan Fest ☀️ @NWSL | #NWSLChampionship https://t.co/MFGnlgzkGq,Beautiful day for Fan Fest ☀️ @NWSL | #NWSLChampionship https://t.co/MFGnlgzkGq,Beautiful day for Fan Fest ☀️ @NWSL | #NWSLChampionship https://t.co/MFGnlgzkGq,Beautiful day for Fan Fest ☀️ @NWSL | #NWSLChampionship https://t.co/MFGnlgzkGq,Beautiful day for Fan Fest ☀️ @NWSL | #NWSLChampionship https://t.co/MFGnlgzkGq,Beautiful day for Fan Fest ☀️ @NWSL | #NWSLChampionship https://t.co/MFGnlgzkGq
type_combined_0029,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Chevron,1797649884381900805,https://x.com/chevron/status/1797649884381900805,Mon Jun 03 15:21:45 +0000 2024,The correct answer is all of the above.,1,self-enhancing,3,coder1,The correct answer is all of the above.,The correct answer is all of the above.,The correct answer is all of the above.,The correct answer is all of the above.,The correct answer is all of the above.,The correct answer is all of the above.
type_combined_0030,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Albertsons,1043500840739205121,https://x.com/albertsons/status/1043500840739205121,Sat Sep 22 14:02:42 +0000 2018,Autumn is here and comfort food is what's for dinner! This Peppered Beef Cross Rib Roast will hit the spot. Find a store to get everything you need: https://t.co/0H7rm61uyi https://t.co/D23og5uK4h,1,self-enhancing,3,coder1,Autumn is here and comfort food is what's for dinner! This Peppered Beef Cross Rib Roast will hit the spot. Find a store to get everything you need: https://t.co/0H7rm61uyi https://t.co/D23og5uK4h,Autumn is here and comfort food is what's for dinner! This Peppered Beef Cross Rib Roast will hit the spot. Find a store to get everything you need: https://t.co/0H7rm61uyi https://t.co/D23og5uK4h,Autumn is here and comfort food is what's for dinner! This Peppered Beef Cross Rib Roast will hit the spot. Find a store to get everything you need: https://t.co/0H7rm61uyi https://t.co/D23og5uK4h,Autumn is here and comfort food is what's for dinner! This Peppered Beef Cross Rib <COMPETITOR_TOKEN> will hit the spot. Find a store to get everything you need: https://t.co/0H7rm61uyi https://t.co/D23og5uK4h,Autumn is here and comfort food is what's for dinner! This Peppered Beef Cross Rib Roast will hit the spot. Find a store to get everything you need: https://t.co/0H7rm61uyi https://t.co/D23og5uK4h,Autumn is here and comfort food is what's for dinner! This Peppered Beef Cross Rib <COMPETITOR_TOKEN> will hit the spot. Find a store to get everything you need: https://t.co/0H7rm61uyi https://t.co/D23og5uK4h
type_combined_0031,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder1_labeling_template.csv,Tyson Foods,1247223980508897281,https://x.com/tysonfoods/status/1247223980508897281,Mon Apr 06 18:05:43 +0000 2020,"This picture could be the near term future of entering US workplaces, infrared body temperature scanners to detect if employees have a fever, a common symptom of COVID-19. @TysonFoods is deploying now, Goldman Sachs and UPS are looking into it. @CNBC https://t.co/VTdn0VgrVa",1,self-enhancing,3,coder1,"This picture could be the near term future of entering US workplaces, infrared body temperature scanners to detect if employees have a fever, a common symptom of COVID-19. @TysonFoods is deploying now, Goldman Sachs and UPS are looking into it. @CNBC https://t.co/VTdn0VgrVa","This picture could be the near term future of entering US workplaces, infrared body temperature scanners to detect if employees have a fever, a common symptom of COVID-19. @TysonFoods is deploying now, Goldman Sachs and UPS are looking into it. @CNBC https://t.co/VTdn0VgrVa","This picture could be the near term future of entering US workplaces, infrared body temperature scanners to detect if employees have a fever, a common symptom of COVID-19. @TysonFoods is deploying now, Goldman Sachs and UPS are looking into it. @CNBC https://t.co/VTdn0VgrVa","This picture could be the near term future of entering US workplaces, infrared body temperature scanners to detect if employees have a fever, a common symptom of COVID-19. @TysonFoods is deploying now, Goldman Sachs and UPS are looking into it. @CNBC https://t.co/VTdn0VgrVa","This picture could be the near term future of entering US workplaces, infrared body temperature scanners to detect if employees have a fever, a common symptom of COVID-19. @TysonFoods is deploying now, Goldman Sachs and UPS are looking into it. @CNBC https://t.co/VTdn0VgrVa","This picture could be the near term future of entering US workplaces, infrared body temperature scanners to detect if employees have a fever, a common symptom of COVID-19. @TysonFoods is deploying now, Goldman Sachs and UPS are looking into it. @CNBC https://t.co/VTdn0VgrVa"
