"id","tweet_url","text","final_humor_binary","final_humor_source","oof_p_humor_final_tfidf_logreg","oof_pred_humor_final_050","error_type","model_humor","p_humor","p_humor_ml"
"1296100179976822785","https://x.com/Wendys/status/1296100179976822785","Been working on the ol' photoshop skills. Hit us up and we’ll spice up your profile pic.","1","coder1","0.639662","1","true_positive","1","0.5285","0.411898"
"1294005354607542274","https://x.com/Wendys/status/1294005354607542274","Wendy's back on the Fall Guys again

0 dubs so far 😂👌","1","coder1","0.614563","1","true_positive","1","0.5066","0.505722"
"1294001894227161089","https://x.com/Wendys/status/1294001894227161089","We’re going to run it back and play @FallGuysGame. Check out our stream here! https://t.co/P0GZ7DIn5g","0","coder1","0.513259","1","false_positive","1","0.5103","0.390849"
"1293256222922203138","https://x.com/Wendys/status/1293256222922203138","Hope your server maintenance is as active as your twitter 😉

(and make sure the crowns aren’t paper)","1","coder1","0.669951","1","true_positive","1","0.6314","0.455632"
"1292880058399567876","https://x.com/Wendys/status/1292880058399567876","Don’t know who needs to hear this but pepper isn’t spicy...this new 444 is thoughhhhh 🥵 https://t.co/H2tx5WJFVc","0","coder1","0.487667","0","true_negative","0","0.4062","0.374389"
"1291837518455779328","https://x.com/Wendys/status/1291837518455779328","4:44 on the clock I’m in my drop top getting some eats.","1","coder1","0.612591","1","true_positive","1","0.6081","0.46106"
"1291462568511406081","https://x.com/Wendys/status/1291462568511406081","The burgers are square for a reason.","1","coder1","0.506074","1","true_positive","1","0.6138","0.40964"
"1288908749411946497","https://x.com/Wendys/status/1288908749411946497","Real ones know. https://t.co/TRqxRULx4s","0","coder1","0.415797","0","true_negative","0","0.4128","0.321539"
"1286650842225848321","https://x.com/Wendys/status/1286650842225848321","Wakey wakey, eggs and bac-y-nator.","1","coder1","0.655907","1","true_positive","1","0.6166","0.40964"
"1285658885366386688","https://x.com/Wendys/status/1285658885366386688","We’re heading back to the island for a quick swim. Grab a Strawberry Lemonade to sip while we dip in the stream. https://t.co/P0GZ7DIn5g","1","coder1","0.526047","1","true_positive","1","0.5952","0.312981"
"1283561455787347973","https://x.com/Wendys/status/1283561455787347973","Sorry, Nick. No dice.","1","coder1","0.532888","1","true_positive","1","0.6295","0.40964"
"1278698388054310913","https://x.com/Wendys/status/1278698388054310913","Black College Communities deserve to be honored and celebrated. Thanks @tmcf_hbcu for taking the time and sharing all of this great info today.","0","coder1","0.617553","1","false_positive","0","0.3961","0.44943"
"1278697646312611841","https://x.com/Wendys/status/1278697646312611841","This acronym #HBCU might be new to some of our followers, what exactly does that stand for?

https://t.co/afDXa92aiC","0","coder1","0.486578","0","true_negative","0","0.4160","0.25546"
"1276283357979164674","https://x.com/Wendys/status/1276283357979164674","We’ll also be chatting with @tmcf_hbcu next week to learn more about their history supporting students at #HBCUs. Check out the conversation on 7/2.","0","coder1","0.528410","1","false_positive","0","0.4176","0.443727"
"1276283357219950593","https://x.com/Wendys/status/1276283357219950593","Today, we are announcing new partnerships with the Urban League (@CULempowering) and the YWCA(@ywcacolumbus).  These two organizations are committed to fighting racism and empowering Black youth, and we’re eager to be a part of their mission.","0","coder1","0.666783","1","false_positive","0","0.4148","0.445559"
"1276283355768803330","https://x.com/Wendys/status/1276283355768803330","So much has happened over the past couple of weeks, including the death of Rayshard Brooks.  We’ve taken the time to ensure we’re focused on the best ways to support positive change.","0","coder1","0.577967","1","false_positive","0","0.4356","0.42271"
"1268326640972595206","https://x.com/Wendys/status/1268326640972595206","We’re about putting our money where our mouth is. So here’s our money and here’s our mouth. We are committed to donating $500k to support social justice, the youth and education in the Black community starting with the Thurgood Marshall College Fund and we’ll have receipts.","1","coder1","0.641721","1","true_positive","1","0.6155","0.431204"
"1266395345996652552","https://x.com/Wendys/status/1266395345996652552","We’re moving National Roast Day because there are going to be better times for it. Love you guys.","1","coder1","0.635385","1","true_positive","1","0.6427","0.790454"
"1266084754832719872","https://x.com/Wendys/status/1266084754832719872","#NationalRoastDay starts right here tomorrow at 11am ET. For everyone that’s said “Roast Me Wendy’s,”...Tomorrow’s lookin’ good.  
Let’s roll, jabronis.","1","coder1","0.686695","1","true_positive","1","0.6368","0.71616"
"1263549059962408962","https://x.com/Wendys/status/1263549059962408962","Alright Wendys, your time has come. Do you have what it takes to be the Queen of the Hill? Suit up and enter our Super Smash Bros tournament on https://t.co/P0GZ7DIn5g. We’ll see ya at the top. https://t.co/PUgtPzPZ8e","1","coder1","0.627396","1","true_positive","1","0.6233","0.357295"
"1261339056618835968","https://x.com/Wendys/status/1261339056618835968","2 for $5 is your Spicy Nugg hookup. https://t.co/YqGE1mbsex","0","coder1","0.498557","0","true_negative","0","0.3900","0.08009"
"1260917780594884608","https://x.com/Wendys/status/1260917780594884608","Sorry, private meeting. Elite breakfast foods only. https://t.co/skbJUhiqgc","1","coder1","0.440674","0","false_negative","1","0.6077","0.268157"
"1259832419311661058","https://x.com/Wendys/status/1259832419311661058","Treat yo self. https://t.co/cHqfuIdNRK","0","coder1","0.391066","0","true_negative","0","0.4151","0.08009"
"1259528627017748480","https://x.com/Wendys/status/1259528627017748480","Since you’ve been asking. https://t.co/mZBOLo0daZ","0","coder1","0.384451","0","true_negative","0","0.4205","0.229165"
"1257152398566592516","https://x.com/Wendys/status/1257152398566592516","No, this is THE Wendy's.","1","coder1","0.436002","0","false_negative","1","0.5819","0.467222"
"1257082671118913537","https://x.com/Wendys/status/1257082671118913537","This week, we will be hiding codes. Lots of codes. Codes that will score you free Wendy's. Hidden across our entire internet presence. The clues start Monday. Think you can solve the Cyber Search? https://t.co/FB2IXQSyAq","1","coder1","0.519007","1","true_positive","1","0.6321","0.375916"
"1256977275754610688","https://x.com/Wendys/status/1256977275754610688","That Honey Butter Chicken Biscuit is one bad boi. See it in action during the Rick and Morty premiere tonight!","0","coder1","0.610504","1","false_positive","0","0.4098","0.316347"
"1256297367860625414","https://x.com/Wendys/status/1256297367860625414","Be on the lookout for this Honey Butter Chicken Biscuit. @wendys #ad https://t.co/71Cd9mpyi6","0","coder1","0.373659","0","true_negative","0","0.3439","0.24341"
"1255937272907776001","https://x.com/Wendys/status/1255937272907776001","Come and see the Wendy-est Mortys in the entire multiverse. We’re playing with Wendy Morty and Breakfast Morty in Pocket Mortys! Check out our stream right now: https://t.co/sQfjVH1iaa","0","coder1","0.600874","1","false_positive","0","0.4252","0.709943"
"1255888429910577153","https://x.com/Wendys/status/1255888429910577153","Spicy, spicy! Very nice-y. Score yourself one FREE Spicy Chicken Sandwich with mobile purchase in the Wendy's app! 🔥🔥🔥 https://t.co/wIYUkeVVJA","0","coder1","0.448943","0","true_negative","0","0.3417","0.222925"
"1254757690321932288","https://x.com/Wendys/status/1254757690321932288","Now that really honey butters my biscuit! https://t.co/xkZxxXsVwM","1","coder1","0.444981","0","false_negative","1","0.6030","0.214069"
"1254067898349428737","https://x.com/Wendys/status/1254067898349428737","We gave you a GroupNug, now send some to a friend. Use Postmates code: NUGHUG and send a loved one free 10pc. nugs with free delivery fee by ordering Wendy’s through Postmates! This weekend only.","0","coder1","0.612728","1","false_positive","0","0.4246","0.415231"
"1253342185157607433","https://x.com/Wendys/status/1253342185157607433","America, come get your GroupNug. Come to the Wendy’s drive-thru tomorrow and get your free 4pc. nuggets! https://t.co/GRTmEcX3Ar","0","coder1","0.629502","1","false_positive","0","0.4415","0.387723"
"1252980092113993730","https://x.com/Wendys/status/1252980092113993730","Everyone has become their own hairstylist. We all need a nug. This Friday ONLY, we’re giving America a big GroupNug. Get FREE 4pc nuggets when you visit our drive-thru. https://t.co/dXYeMJFsWu","1","coder1","0.569599","1","true_positive","1","0.6449","0.348742"
"1252379047335608320","https://x.com/Wendys/status/1252379047335608320","We’re giving America a GroupNug this Friday. ♥ this tweet and we’ll remind you when to get your free 4pc nuggets! https://t.co/AKWHpSXdD6","1","coder1","0.469950","0","false_negative","1","0.6209","0.325154"
"1252355382657216512","https://x.com/Wendys/status/1252355382657216512","Not gonna lie, all this love y’all are showing has inspired us. We wish we could give you a hug, but instead…how about a nug? This Friday, we’ll be giving out free 4pc spicy and crispy nugs at every Wendy’s drive-thru.
 
No purchase necessary, not a single string attached.","1","coder1","0.672909","1","true_positive","1","0.6445","0.396969"
"1252250012676997123","https://x.com/Wendys/status/1252250012676997123","Everyone could use some extra love right now, so we’re trading our usual roasting for a little toasting.

Let’s use this thread to shout out the special people in our lives that we think deserve some shine right now.","1","coder1","0.649863","1","true_positive","1","0.6427","0.673407"
"1250053580716990467","https://x.com/Wendys/status/1250053580716990467","Had so much fun last week, we figured we’d do it again! Get your hands on a free Breakfast Baconator in the Wendy's app and help us solve this bad boy. https://t.co/KhIgxDbUYH","1","coder1","0.586727","1","true_positive","1","0.5835","0.344"
"1248698613045366785","https://x.com/Wendys/status/1248698613045366785","Shout out to the girl that keeps ""losing"" her phone. 

Maybe while she downloads the findmyphone app you can enjoy a Free Dave's Single in our app.","1","coder1","0.605317","1","true_positive","1","0.6409","0.209279"
"1248693897263448071","https://x.com/Wendys/status/1248693897263448071","Um, hey, Cousin. Give the HDMI back. This is not a game.
You have 48 hours.

In the meantime we will enjoy a Free Dave's Single.","1","coder1","0.651255","1","true_positive","1","0.6493","0.274582"
"1248679862384185347","https://x.com/Wendys/status/1248679862384185347","Shout out to LostMermaid. It's never too late to reply back. Even if it has been like...a year. The internet can see you. 

Let's grab that Free Dave's Single while we wait.","1","coder1","0.637497","1","true_positive","1","0.6669","0.31909"
"1248677421588586496","https://x.com/Wendys/status/1248677421588586496","Come on now! You can't hit them with the old fruit and scoot! 

Might be out of oranges, but at least you've still got the Free Dave's Single in the app.","1","coder1","0.613533","1","true_positive","1","0.5965","0.211272"
"1247574856784379906","https://x.com/Wendys/status/1247574856784379906","Picking up a new hobby. Come paint with us on Twitch. https://t.co/P0GZ7DIn5g https://t.co/8mllJ9tke4","0","coder1","0.341938","0","true_negative","0","0.3756","0.262732"
"1247262166392221698","https://x.com/Wendys/status/1247262166392221698","The Wooden Award winner will be revealed tomorrow.

Who’s your choice?

( 📍 @Wendys) https://t.co/SQdg3QVmoi","0","coder1","0.369892","0","true_negative","0","0.3917","0.312592"
"1242894464760328192","https://x.com/Wendys/status/1242894464760328192","Don’t miss our best catches! Hop in the stream now! https://t.co/J4Z5cZlvtz #ACNH https://t.co/mnAaUVZ3TJ","0","coder1","0.495241","0","true_negative","0","0.3891","0.316764"
"1237741943809028096","https://x.com/Wendys/status/1237741943809028096","Honey. Butter. Chicken. Biscuit. Free. 
 
(with any purchase in our app)","0","coder1","0.504151","1","false_positive","0","0.3555","0.179765"
"1237012795327238144","https://x.com/Wendys/status/1237012795327238144","Better come and get you some. https://t.co/Z5bXZ97iAy","0","coder1","0.527806","1","false_positive","0","0.3962","0.282155"
"1236305605188636672","https://x.com/Wendys/status/1236305605188636672","Yep, your new favorite is free with purchase in the Wendy's app. https://t.co/drxmKsYTyu https://t.co/gmJWGNgvBD","0","coder1","0.443362","0","true_negative","0","0.3610","0.184718"
"1235705290755960832","https://x.com/Wendys/status/1235705290755960832","We love you too sweet, sweet Guillermo.","1","coder1","0.576266","1","true_positive","1","0.6493","0.452527"
"1234448367230627840","https://x.com/Wendys/status/1234448367230627840","BREAKFAST NEWS! Wendy's is now serving up breakfast. Sources say it's “pretty lit.” https://t.co/meBemp31hH","1","coder1","0.604454","1","true_positive","1","0.6261","0.375408"
"1234275836905369603","https://x.com/Wendys/status/1234275836905369603","Y’all got any plans for breakfast tomorrow orrrrrrrrr…..?","0","coder1","0.596275","1","false_positive","0","0.4250","0.412233"
"1233494419925585924","https://x.com/Wendys/status/1233494419925585924","Here lies mediocrity. #EggRIPMuffin https://t.co/fYxcn8LObe","1","coder1","0.295131","0","false_negative","1","0.6172","0.08009"
"1229264235387129856","https://x.com/Wendys/status/1229264235387129856","BURGER KING is testing a sandwich with nothing but french fries:

https://t.co/cMELl6fZaV https://t.co/D1taIscJk2","1","coder1","0.422453","0","false_negative","1","0.6190","0.289837"
"1228373033167048705","https://x.com/Wendys/status/1228373033167048705","Proud of this big spicy boi","0","coder1","0.613767","1","false_positive","0","0.4090","0.40964"
"1228371313938567174","https://x.com/Wendys/status/1228371313938567174","Thanks for the huge nugget @Wendys 😂😂😍😋 https://t.co/4vgfPGyUZR","0","coder1","0.310179","0","true_negative","0","0.3604","0.324749"
"1224794757559455746","https://x.com/Wendys/status/1224794757559455746","When they ask what your weaknesses are during the interview.","1","coder1","0.553695","1","true_positive","1","0.6151","0.40964"
"1221885535737864192","https://x.com/Wendys/status/1221885535737864192","Picking up their order.","0","coder1","0.589088","1","false_positive","0","0.4262","0.437437"
"1220437845388730370","https://x.com/Wendys/status/1220437845388730370","Is it a garbage truck?","1","coder1","0.544834","1","true_positive","1","0.6384","0.40964"
"1217123276549427201","https://x.com/Wendys/status/1217123276549427201","That's what we call a glow up.","1","coder1","0.692518","1","true_positive","1","0.6420","0.40964"
"1216894246021713920","https://x.com/Wendys/status/1216894246021713920","Looked who dropped by to see what Spicy Nuggets were supposed to taste like.","1","coder1","0.464567","0","false_negative","1","0.6022","0.482731"
"1216801098608017413","https://x.com/Wendys/status/1216801098608017413","Not saying eating our french fries gets you an #Oscar nomination but also...sup","1","coder1","0.595442","1","true_positive","1","0.6565","0.547142"
"1207700570213101585","https://x.com/Wendys/status/1207700570213101585","meryl can have a little french fries, as a treat.","1","coder1","0.676226","1","true_positive","1","0.6762","0.448292"
"1207030238447898625","https://x.com/Wendys/status/1207030238447898625","Sir, this is a","0","coder1","0.658507","1","false_positive","0","0.4644","0.40964"
"1205941546538938368","https://x.com/Wendys/status/1205941546538938368","Rick and Morty are back again this Sunday, so come by our place and grab a Baconator to eat while you watch.","0","coder1","0.660590","1","false_positive","0","0.4471","0.412314"
"1205932906406920194","https://x.com/Wendys/status/1205932906406920194","Watch Rick and Morty with us on Sunday and try to get five in a row on this game your grandma loves that we can’t legally say the name of! Schwifty! https://t.co/rw8leGuV1n","1","coder1","0.566926","1","true_positive","1","0.5861","0.396769"
"1205577307810910209","https://x.com/Wendys/status/1205577307810910209","10 patties of fresh, never frozen Canadian beef. This is our dream. #PowerYourDreams https://t.co/2FLxlUIBZc","0","coder1","0.457696","0","true_negative","0","0.4260","0.213009"
"1205531387975090177","https://x.com/Wendys/status/1205531387975090177","Wendy’s cups should be square but no one wants to poke that tiger","1","coder1","0.663250","1","true_positive","1","0.6193","0.467222"
"1202638489126342657","https://x.com/Wendys/status/1202638489126342657","This is no drill. Frosty Key Tags are back. Get your $2 hookup for a free Jr. Frosty all year. Proceeds help support @DTFA. https://t.co/hlpZZouIcK","0","coder1","0.357771","0","true_negative","0","0.3755","0.359767"
"1198858858267127809","https://x.com/Wendys/status/1198858858267127809","What's the most disrespectful diss track of all time?","1","coder1","0.507729","1","true_positive","1","0.6215","0.447858"
"1198363148094328832","https://x.com/Wendys/status/1198363148094328832","To be fair, you have to have a very high IQ to understand Rick and Morty. So make sure you watch it this Sunday night, genius.","1","coder1","0.584711","1","true_positive","1","0.6310","0.477059"
"1198285151702118400","https://x.com/Wendys/status/1198285151702118400","Time for the biggest game of the day: @PennStateFball vs @OhioStateFBall
Come hang out with @LaVarArrington &amp; @BeanieWells26 on the sideline of The Shoe for our @Wendys Watch Party! https://t.co/eTL9bPNbBT","0","coder1","0.499444","0","true_negative","0","0.3602","0.442843"
