candidate_id,sampling_stratum,fortune_rank,company_name,source_x_handle,tweet_id,tweet_url,created_at,text,total_engagement,log_total_engagement,wendys_transfer_humor_presence,wendys_transfer_humor_score,wendys_transfer_humor_type,wendys_transfer_type_score,full_chain_humor_presence,full_chain_humor_type,classifier_disagreement_flag,uncertainty_score
C00209,low_engagement_posts,89,Enterprise Products Partners,@EProd_Careers,1681011582564995072,https://x.com/EProd_Careers/status/1681011582564995072,Mon Jul 17 18:42:47 +0000 2023,"We want to find the right people to drive our success at Enterprise Products. Could that be you? Click here to learn more about joining our team in Midland, TX. https://t.co/rL0Ya9MrXT #ProjectEngineer",0,0.0,1,0.649688,affiliative,0.427962,ambiguous,ambiguous_or_review,0,0.700624
C00210,humor_presence_uncertain,53,Energy Transfer,@energytransfer,2011907856857973223,https://x.com/energytransfer/status/2011907856857973223,Thu Jan 15 21:06:27 +0000 2026,"Natural gas pipelines play a vital role in keeping our power grid reliable, resilient, and affordable. By delivering a steady, on-demand supply of energy, pipelines help ensure electricity is available when communities need it most—during peak demand, extreme weather, and everyday life.",11,2.484906649788,1,0.501868,affiliative,0.330952,ambiguous,ambiguous_or_review,0,0.996264
C00211,wendys_transfer_aggressive,89,Enterprise Products Partners,@EProd_Careers,1679604067172249600,https://x.com/EProd_Careers/status/1679604067172249600,Thu Jul 13 21:29:49 +0000 2023,"If you’re ready to start a new career in Houma, LA, the Enterprise Products team awaits you. Click here to learn more about this fantastic opportunity. https://t.co/6PUrXiaKzH #MarineServices",0,0.0,1,0.575562,aggressive,0.307171,non_humor,not_applicable,1,0.848876
C00212,wendys_transfer_aggressive,54,Procter & Gamble,@ProcterGamble,1643732963538919424,https://x.com/ProcterGamble/status/1643732963538919424,Wed Apr 05 21:50:52 +0000 2023,"Tide Loads of Hope is here to help, Indiana. Starting Thursday, April 6th, the Loads of Hope team will operate at 13 W Jackson St, Sullivan, IN 47882 from 9am-5pm or until capacity is reached. https://t.co/kUnYqC7l5q",22,3.135494215929,1,0.544551,aggressive,0.420392,ambiguous,ambiguous_or_review,0,0.910898
C00213,firm_balanced_sample,69,Nationwide,@nationwide,1803163367110045793,https://x.com/nationwide/status/1803163367110045793,Tue Jun 18 20:30:22 +0000 2024,It’s the Montgomery Gray Sox at Rickwood Field! https://t.co/OJhtKVqHVN,191,5.257495372028,1,0.529313,aggressive,0.390868,non_humor,not_applicable,1,0.941374
C00214,firm_balanced_sample,96,Travelers,@travelers,1588195594488668168,https://x.com/travelers/status/1588195594488668168,Thu Nov 03 15:45:11 +0000 2022,"“Factors unrelated to an individual’s injury, such as fear, unrealistic expectations, lack of sleep or minimal social support, can hinder the recovery process,” said Dr. Marcos Iglesias, chief medical director @Travelers. 

https://t.co/Vja4fAVlXi",2,1.098612288668,0,0.488445,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.976890
C00215,firm_balanced_sample,3,UnitedHealth Group,@UnitedHealthGrp,1644331216034824193,https://x.com/UnitedHealthGrp/status/1644331216034824193,Fri Apr 07 13:28:06 +0000 2023,"See how we're working with @RainbowHealthMN to help every person, regardless of race, place, or circumstance, live their healthiest life: https://t.co/ZJwzBx1A12 https://t.co/zNFv9twoMG",15,2.77258872224,0,0.333615,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.667230
C00216,classifier_disagreement,39,Morgan Stanley,@morganstanley,2059390112425722107,https://x.com/morganstanley/status/2059390112425722107,Tue May 26 21:43:59 +0000 2026,"Our Chief Asia Economist Chetan Ahya looks at why spending not only on AI, but also on energy and defense, could drive Asia's strongest industrial cycle in decades. Tune into the latest Thoughts on the Market. https://t.co/7GHJt4iGvC https://t.co/6D3fM7TEgn",16,2.833213344056,0,0.479173,non_humorous,0.000000,humor,self_enhancing,1,0.958346
C00217,type_uncertain,53,Energy Transfer,@energytransfer,1986187481121980687,https://x.com/energytransfer/status/1986187481121980687,Wed Nov 05 21:42:51 +0000 2025,"Our Desert Southwest Pipeline Project is now fully contracted under long-term commitments with investment grade counterparties with a term of 25 years. In addition, we have received significantly more interest than current capacity and we are evaluating options around a potential increase of capacity.",11,2.484906649788,1,0.584836,affiliative,0.428801,ambiguous,ambiguous_or_review,0,0.830328
C00218,type_uncertain,83,Cisco Systems,@Cisco,2060081194436292890,https://x.com/Cisco/status/2060081194436292890,Thu May 28 19:30:05 +0000 2026,"""If you want your team to move faster, you have to move faster.""

Cisco Chair and CEO, Chuck Robbins joined @Semafor’s The CEO Signal to discuss the realities of leading through AI-driven change and share his perspectives on why momentum matters more than perfection. Watch the full interview here: https://t.co/H2N6yerFm4",44,3.80666248977,1,0.630602,affiliative,0.362422,ambiguous,ambiguous_or_review,0,0.738796
C00219,low_engagement_posts,25,Home Depot,@HDCares,845343964463087618,https://x.com/HDCares/status/845343964463087618,Fri Mar 24 18:38:01 +0000 2017,@NancyJB88 What's your question? -TeamCare,0,0.0,1,0.577886,aggressive,0.422705,non_humor,not_applicable,1,0.844228
C00220,full_chain_aggressive,50,FedEx,@fedex,1563545847417016323,https://x.com/fedex/status/1563545847417016323,Sat Aug 27 15:15:53 +0000 2022,It's FedEx Cares weekend in Daytona for the last race of the regular season. We're joined by members of the Accion Opportunity Fund and FedEx E-Commerce Learning Lab as part of FedEx Cares' continued support of women and minority-owned small businesses. Let's go @dennyhamlin! https://t.co/e8Trb721A4,43,3.784189633918,1,0.513024,affiliative,0.417029,humor,aggressive,0,0.973952
C00221,low_engagement_posts,100,Massachusetts Mutual Life,@massmutual,1209509349355339781,https://x.com/massmutual/status/1209509349355339781,Tue Dec 24 16:21:15 +0000 2019,"@MarketWatch If you guessed the Saturday before Christmas, you'd be correct!",1,0.69314718056,1,0.574277,affiliative,0.325012,non_humor,not_applicable,1,0.851446
C00222,wendys_transfer_aggressive,44,Walt Disney,@Disney,1971198115270230150,https://x.com/Disney/status/1971198115270230150,Thu Sep 25 13:00:28 +0000 2025,RT @officialavatar: This world is much deeper than you imagine. Watch the brand-new trailer for Avatar: Fire and Ash and experience it in t…,8149,9.005773206235,1,0.561061,aggressive,0.309196,ambiguous,ambiguous_or_review,0,0.877878
C00223,random_fortune_sample,64,Allstate,@allstate,1701690883836354824,https://x.com/allstate/status/1701690883836354824,Tue Sep 12 20:14:57 +0000 2023,Introducing your 2023 Allstate @WeAreAFCA college football #GoodWorksTeam! 👏🏈 Get to know the players and learn about their community outreach: https://t.co/IhCWYDCGxO https://t.co/XNiILPkiOb,21,3.091042453358,0,0.416354,non_humorous,0.000000,non_humor,not_applicable,0,0.832708
C00224,full_chain_aggressive,64,Allstate,@allstate,1567625553255235584,https://x.com/allstate/status/1567625553255235584,Wed Sep 07 21:27:11 +0000 2022,"Are you prepared to evacuate quickly if a wildfire is near you? In case of immediate evacuation, here are the 7P's to remember! You can also carry a thumb drive or external hard drive for important data instead of your PC. For more info: https://t.co/4PbDmtxrVj #CAwx #CAfire https://t.co/p7uqgAxn55",52,3.970291913552,1,0.558727,aggressive,0.328740,humor,aggressive,0,0.882546
C00225,firm_balanced_sample,89,Enterprise Products Partners,@EProd_Careers,1682570360020160514,https://x.com/EProd_Careers/status/1682570360020160514,Sat Jul 22 01:56:49 +0000 2023,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/BAj5aoYEUO #MaintenanceJobs,0,0.0,1,0.506815,aggressive,0.356418,non_humor,not_applicable,1,0.986370
C00226,random_fortune_sample,58,Archer Daniels Midland,@ADMupdates,1557394365990985728,https://x.com/ADMupdates/status/1557394365990985728,Wed Aug 10 15:52:06 +0000 2022,"To ignite change in global communities and spark important conversations, we’ve convened a panel of experts, to discuss how #alternativeprotein can help feed communities. 🌍 
 
Help us bring our panel to @SXSW by voting here: https://t.co/XL4kiOsxS1 https://t.co/Cb82c7TF7u",5,1.791759469228,0,0.433273,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.866546
C00227,random_fortune_sample,91,General Dynamics,@generaldynamics,1802814322114273741,https://x.com/generaldynamics/status/1802814322114273741,Mon Jun 17 21:23:23 +0000 2024,"NASSCO pride was on full display last weekend as the shipyard played host to employees, their spouses, children, grandchildren and others during a memorable Family Day occasion. 👨‍👩‍👧‍👦

Over 6,000 people passed through the gates as employees were able to showcase what we do day in and day out... Building some of the finest ships that sail the oceans.

For us, it's second nature, but for our families it was a behind the scenes glimpse of the remarkable work we do for our country.

#NASSCOFamilyDay",11,2.484906649788,1,0.693363,affiliative,0.402805,ambiguous,ambiguous_or_review,0,0.613274
C00228,random_fortune_sample,27,Kroger,@kroger,1455535189728403464,https://x.com/kroger/status/1455535189728403464,Tue Nov 02 14:00:06 +0000 2021,We're introducing new hydroponic farming techniques to make our fresh produce even fresher! 🍅 Click https://t.co/GMS7t2ukoA  to celebrate with some Private Selection Ruby Rows Cherry Tomatoes! https://t.co/voXVnTttMU,21,3.091042453358,0,0.432275,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.864550
C00229,humor_presence_uncertain,81,United Airlines Holdings,@united,1757427643899580871,https://x.com/united/status/1757427643899580871,Tue Feb 13 15:32:56 +0000 2024,Normalize hopping on a plane with your besties to go celebrate Galentine's Day *elsewhere* https://t.co/0u11XPzm0e,395,5.981414211254,0,0.379431,non_humorous,0.000000,humor,affiliative,1,0.758862
C00230,low_engagement_posts,25,Home Depot,@HDCares,776778260214640640,https://x.com/HDCares/status/776778260214640640,Fri Sep 16 13:42:23 +0000 2016,@brojasonh We'd like further insight regarding ur visit. Pls send add’l details/contact info/post to TeamSocial@homedepot.com. -TeamCare,0,0.0,0,0.495129,non_humorous,0.000000,non_humor,not_applicable,0,0.990258
C00231,random_fortune_sample,27,Kroger,@kroger,1064186473812033541,https://x.com/kroger/status/1064186473812033541,Sun Nov 18 16:00:01 +0000 2018,Adding this Harvest Salad to your Thanksgiving menu will keep it even kale! https://t.co/6OTQJ5wyz0 https://t.co/BxeDehQo1p,12,2.564949357462,0,0.399464,non_humorous,0.000000,non_humor,not_applicable,0,0.798928
C00232,humor_presence_uncertain,18,Elevance Health,@elevancehealth,1454103273460445191,https://x.com/elevancehealth/status/1454103273460445191,Fri Oct 29 15:10:10 +0000 2021,"Over 700 women die each year from pregnancy-related causes due to lack of available maternal health resources. At Anthem, we’re focusing on addressing social drivers of health to improve maternal health outcomes by supporting community-based initiatives.",9,2.302585092994,1,0.607127,affiliative,0.386209,ambiguous,ambiguous_or_review,0,0.785746
C00233,low_engagement_posts,89,Enterprise Products Partners,@EProd_Careers,1677339680717807618,https://x.com/EProd_Careers/status/1677339680717807618,Fri Jul 07 15:31:58 +0000 2023,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/owvOrNpEY0,0,0.0,1,0.506815,aggressive,0.356418,non_humor,not_applicable,1,0.986370
C00234,full_chain_aggressive,69,Nationwide,@nationwide,1860396607557996876,https://x.com/nationwide/status/1860396607557996876,Sat Nov 23 18:54:50 +0000 2024,"The 2024 Lauren Holiday Impact Award nominees and @nationwide kicked off their morning with WeCode KC, a minority and woman-owned nonprofit dedicated to empowering local youth through tech innovation! 💻🙌 https://t.co/LfQjIlU8Ch",111,4.718498871295,0,0.451525,non_humorous,0.000000,humor,aggressive,1,0.903050
C00235,humor_presence_uncertain,52,Lowe's,@lowes,1370402087801065475,https://x.com/lowes/status/1370402087801065475,Fri Mar 12 15:51:33 +0000 2021,We're so proud of our associates in Texas for helping those still in need after the severe winter storms. Thanks to @TODAYshow for showing them in action!,30,3.433987204485,1,0.558031,affiliative,0.354667,ambiguous,ambiguous_or_review,0,0.883938
C00236,random_fortune_sample,49,RTX,@RTX_News,2062945720311640082,https://x.com/RTX_News/status/2062945720311640082,Fri Jun 05 17:12:42 +0000 2026,"@DeptofWar As mission demands evolve, RTX continues to invest in advanced manufacturing, workforce development and production capacity to help ensure customers have the capabilities they need, when they need them.",4,1.609437912434,1,0.723295,aggressive,0.380870,ambiguous,ambiguous_or_review,0,0.553410
C00237,classifier_disagreement,92,Uber Technologies,@Uber,2016574453149323372,https://x.com/Uber/status/2016574453149323372,Wed Jan 28 18:09:50 +0000 2026,"Congrats to @RaquelUrtasun, @LiorRon, and the rest of the @Waabi_ai team, on another exciting milestone. Can’t wait to launch the Waabi robotaxi on @Uber!",108,4.691347882229,0,0.423954,non_humorous,0.000000,humor,affiliative,1,0.847908
C00238,type_uncertain,96,Travelers,@travelers,1542593822370185228,https://x.com/travelers/status/1542593822370185228,Thu Jun 30 19:40:01 +0000 2022,"Traveling this #FourthofJuly weekend? Hit the road with our #SafeDriving tips: 

🚗 Set up your navigation before leaving or ask a passenger to do it if you’re driving. 
🚗 Stow your phone. 
🚗 Avoid eating or drinking while driving. 

Find more tips here: https://t.co/8M88Ya83bh https://t.co/U9Gzns5lRb",8,2.197224577336,1,0.568270,aggressive,0.346829,ambiguous,ambiguous_or_review,0,0.863460
C00239,full_chain_aggressive,85,Charter Communications,@CharterNewsroom,2045174224000578050,https://x.com/CharterNewsroom/status/2045174224000578050,Fri Apr 17 16:15:07 +0000 2026,"Moving doesn’t have to be hard. At West Point Park Apartments in Florida, Spectrum’s bulk services agreement means fast WiFi and cable setup before the first moving box hits the floor. 

Work from home that day and stream your favorite shows at night. That simple. 

#Spectrum https://t.co/VbDApTP67D",3,1.38629436112,1,0.781671,affiliative,0.413767,humor,aggressive,0,0.436658
C00240,wendys_transfer_aggressive,53,Energy Transfer,@energytransfer,1937871999801381149,https://x.com/energytransfer/status/1937871999801381149,Wed Jun 25 13:54:23 +0000 2025,"“Energy security is national security and Texas barrels don’t just fill demand – they build confidence,“ Todd Staples, TXOGA president, said Monday. ""In times of geopolitical stress, reliability becomes a strategic asset at home and abroad."" @dallasnews  https://t.co/qIvd38VA22",8,2.197224577336,1,0.505659,aggressive,0.322452,non_humor,not_applicable,1,0.988682
C00241,full_chain_aggressive,87,Tyson Foods,@tysonfoods,1110635570815004674,https://x.com/tysonfoods/status/1110635570815004674,Tue Mar 26 20:12:09 +0000 2019,"Family farms are a livelihood raising the next generation of farmers. This legacy lives on with the Butlers and Geurins - these families have owned &amp; operated their farms for multiple generations. #RaisingExpectations #TheFeedBlog
https://t.co/0t5XLL5XA6 https://t.co/87AaMMhrwK",4,1.609437912434,0,0.444316,non_humorous,0.000000,humor,aggressive,1,0.888632
C00242,random_fortune_sample,12,JPMorgan Chase,@jpmorgan,1651028356400570370,https://x.com/jpmorgan/status/1651028356400570370,Wed Apr 26 01:00:09 +0000 2023,"J.P.モルガンは認定NPO法人キッズドアと連携し、高校生100名を対象にしたキャリア教育プログラムを支援してきました。
このたび、プログラムに参加した高校生約30名がJ.P.モルガンの東京オフィスを訪問し、オフィス見学や、将来就きたい仕事についての発表を行いました。 https://t.co/z8003vCN2Z",84,4.44265125649,0,0.045542,non_humorous,0.000000,non_humor,not_applicable,0,0.091084
