row_id,source,original_file,company_name,candidate_id,tweet_id,tweet_url,status_id,created_at,text,text_hash,normalized_label,label_name,original_presence_value,original_type_value,label_source_detail,dedupe_key
training_v2_00058,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Kroger,C00059,1376976909813317641,https://x.com/kroger/status/1376976909813317641,1376976909813317641,Tue Mar 30 19:17:32 +0000 2021,Pomegranate seeds + fresh berries 🍓 + 🥥 coconut water = irresistible flavor. Check out this nature’s cereal bowl from Nicole S. for the freshest breakfast and shop all the ingredients you need at Kroger! https://t.co/NpPPXj7mur,7dfa3c9bef8cf36d4fdc,3,self-enhancing,1,3,pending,status_id:1376976909813317641
training_v2_00059,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Energy Transfer,C00060,2044111098836570423,https://x.com/energytransfer/status/2044111098836570423,2044111098836570423,Tue Apr 14 17:50:38 +0000 2026,"RT @EnergyInDepth: Boat rides, fishing lines, and floating tubes all have one thing in common. #Oilandgas help make your lake day possible🚤…",36ef730eeb97115e3c7c,3,self-enhancing,1,3,pending,status_id:2044111098836570423
training_v2_00060,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,General Dynamics,C00061,1580218749696675841,https://x.com/generaldynamics/status/1580218749696675841,1580218749696675841,Wed Oct 12 15:28:03 +0000 2022,"If you're at #AUSA2022, swing by our booth to check out a scale model of our latest Mobile Protected Firepower vehicle configuration for the @usarmy. MPF's high power-to-weight ratio and hydro-pneumatic suspension provide outstanding speed and maneuverability. #gdatausa https://t.co/MqtKBpkXwl",94927196dd05f480265d,0,non-humorous,0,,pending,status_id:1580218749696675841
training_v2_00061,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Comcast,C00062,1780606892319863196,https://x.com/comcast/status/1780606892319863196,1780606892319863196,Wed Apr 17 14:38:59 +0000 2024,RT @TODAYshow: Good morning! Or should we say… Bonjour 🇫🇷 We are celebrating 100 Days until #Paris2024 on our TODAY plaza! https://t.co/K6Z…,fa187fd498fcb3f828bb,2,affiliative,1,2,pending,status_id:1780606892319863196
training_v2_00062,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,StoneX Group,C00063,1986052883238822390,https://x.com/stonex_official/status/1986052883238822390,1986052883238822390,Wed Nov 05 12:48:01 +0000 2025,"The UK S&amp;P Global Composite PMI rose to 52.2 in October, exceeding both preliminary estimates and market expectations, signalling renewed momentum despite economic uncertainty.",6243855d661eb4754303,0,non-humorous,0,,pending,status_id:1986052883238822390
training_v2_00063,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,New York Life Insurance,C00064,1579890830348877824,https://x.com/newyorklife/status/1579890830348877824,1579890830348877824,Tue Oct 11 17:45:01 +0000 2022,"We’re #18 on the 2022 Top 50 Best Companies for Latinas to Work for in the U.S. by LATINA Style Inc., and proud to once again be an employer of choice for Latinas.",60be8b62eec5cadab306,0,non-humorous,0,,pending,status_id:1579890830348877824
training_v2_00064,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Dell Technologies,C00065,1899460319149265107,https://x.com/dell/status/1899460319149265107,1899460319149265107,Tue Mar 11 14:00:05 +0000 2025,"Lightweight, stylish, and works as hard as you do—whether that’s crushing deadlines or curating the perfect work nook. Learn more: https://t.co/lEVGLKDC5T https://t.co/BN8hdv61Ls",a4644e1b3ebd037f40a3,3,self-enhancing,1,3,pending,status_id:1899460319149265107
training_v2_00065,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Tesla,C00066,2031751255060885911,https://x.com/tesla/status/2031751255060885911,2031751255060885911,Wed Mar 11 15:17:01 +0000 2026,"Macrohard or Digital Optimus is a joint xAI-Tesla project, coming as part of Tesla’s investment agreement with xAI. Grok is the master conductor/navigator with deep understanding of the world to direct digital Optimus, which is processing and actioning the past 5 secs of real-time computer screen video and keyboard/mouse actions. Grok is like a much more advanced and sophisticated version of turn-by-turn navigation software. You can think of it as Digital Optimus AI being System 1 (instinctive part of the mind) and Grok being System 2. (thinking part of the mind). This will run very competitively on the super low cost Tesla AI4 ($650) paired with relatively frugal use of the much more expensive xAI Nvidia hardware. And it will be the only real-time smart AI system. This is a big deal. In principle, it is capable of emulating the function of entire companies. That is why the program is called MACROHARD, a funny reference to Microsoft. No other company can yet do this.",ea88ce8a7d2cd2fcc641,3,self-enhancing,1,3,pending,status_id:2031751255060885911
training_v2_00066,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Home Depot,C00067,759860688487608320,https://x.com/hdcares/status/759860688487608320,759860688487608320,Sun Jul 31 21:18:00 +0000 2016,@dougorey Here are the filters we have available with that measurement - https://t.co/SpEO6zWjpW. -TeamCare,e2d1273d4592ae47c65f,0,non-humorous,0,,pending,status_id:759860688487608320
training_v2_00067,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,HP,C00068,1803171144737923080,https://x.com/hp/status/1803171144737923080,1803171144737923080,Tue Jun 18 21:01:16 +0000 2024,Unleash your potential and focus on what truly matters with the new HP OmniBook X Next Gen AI PC. https://t.co/qsqGJmKKZO https://t.co/CtK20Rnalv,e3ca8ea24d8099d7f61b,0,non-humorous,0,,pending,status_id:1803171144737923080
training_v2_00068,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,New York Life Insurance,C00069,1514302397975195654,https://x.com/newyorklife/status/1514302397975195654,1514302397975195654,Wed Apr 13 18:00:00 +0000 2022,The #BraveofHeartFund continues to honor the hard work and sacrifice of healthcare workers by partnering with @ScholAmerica to offer scholarship funding for their families.,4c57b28dbe7e95dbe810,0,non-humorous,0,,pending,status_id:1514302397975195654
training_v2_00069,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Bank of America,C00070,1646523477846007809,https://x.com/bankofamerica/status/1646523477846007809,1646523477846007809,Thu Apr 13 14:39:22 +0000 2023,"For travelers 18-34, 80% are willing to pay to upgrade their experience. If you’re planning a trip, you should still anticipate full flights and a packed house at popular destinations. ⬇ https://t.co/7V8XO2MH0E",c8f88ce65384e57cf7b4,3,self-enhancing,1,3,pending,status_id:1646523477846007809
training_v2_00070,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Kroger,C00071,1072481636909047808,https://x.com/kroger/status/1072481636909047808,1072481636909047808,Tue Dec 11 13:22:02 +0000 2018,Kroger is playing the friends theme song,88d81a3c4da05f7c6ffd,2,affiliative,1,2,pending,status_id:1072481636909047808
training_v2_00071,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,USAA,C00072,1752059351378899308,https://x.com/usaa/status/1752059351378899308,1752059351378899308,Mon Jan 29 20:01:15 +0000 2024,"Last week, we invited Zach Collins of the San Antonio Spurs to Joint Base San Antonio’s Medical and Education Training Campus (METC). Zach got a first-hand look at a combat trauma patient simulator lab &amp; assisted with a mock laparoscopic surgery in the operating room. #GoSpursGo https://t.co/0ioarudnb3",98727898ef53e536f540,0,non-humorous,0,,pending,status_id:1752059351378899308
training_v2_00072,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,TIAA,C00073,1620776483261235203,https://x.com/tiaa/status/1620776483261235203,1620776483261235203,Wed Feb 01 13:30:00 +0000 2023,"Happy National Girls &amp; Women in Sports Day® (NGWSD™)! This #NGWSD2023, we're excited to be back in D.C. to celebrate girls &amp; women in sport &amp; advocate to protect &amp; build upon #TitleIX so future generations understand their rights to equal access &amp; opportunity.We're not done yet! https://t.co/fVbbnj9INA",5ca141754c2be176f749,2,affiliative,1,2,pending,status_id:1620776483261235203
training_v2_00073,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Publix Super Markets,C00074,1940757416422887540,https://x.com/publix/status/1940757416422887540,1940757416422887540,Thu Jul 03 13:00:00 +0000 2025,Our pharmacies will be closed on July 4. Our stores will be open regular hours. 🇺🇸,f004e01067a5a15c98e3,0,non-humorous,0,,pending,status_id:1940757416422887540
training_v2_00074,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Publix Super Markets,C00075,1975607050898911455,https://x.com/publix/status/1975607050898911455,1975607050898911455,Tue Oct 07 17:00:00 +0000 2025,The Turkey Cranberry Holiday Sub is back. https://t.co/0VyxhY4MHk,23bf3298d81923f5733d,0,non-humorous,0,,pending,status_id:1975607050898911455
training_v2_00075,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Amazon,C00076,1948368414294118537,https://x.com/amazon/status/1948368414294118537,1948368414294118537,Thu Jul 24 13:03:23 +0000 2025,"📚 We're introducing two new Kindle Colorsoft models: a lower-priced 16 GB option and the first-ever Kindle Colorsoft Kids. Dive into book covers, graphic novels, travel guides, and more—in color. Available now. https://t.co/AXkIgUPkkj",bab741ca7b0e89a4ced1,0,non-humorous,0,,pending,status_id:1948368414294118537
training_v2_00076,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Home Depot,C00077,754411656302723072,https://x.com/hdcares/status/754411656302723072,754411656302723072,Sat Jul 16 20:25:29 +0000 2016,"@boltron5k Please send your contact info, order number, and details to TeamSocial@homedepot.com. We would like to look into this. -TeamCare",d57909689410a1d6d69e,0,non-humorous,0,,pending,status_id:754411656302723072
training_v2_00077,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Nationwide,C00078,1646884288187576322,https://x.com/nationwide/status/1646884288187576322,1646884288187576322,Fri Apr 14 14:33:06 +0000 2023,"It's Aries Season ♈ What's your favorite part about being an Aries? Nationwide Est. April 14, 1926",65605f6a059864eda715,2,affiliative,1,2,pending,status_id:1646884288187576322
training_v2_00078,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Goldman Sachs Group,C00079,1947411992555200738,https://x.com/goldmansachs/status/1947411992555200738,1947411992555200738,Mon Jul 21 21:42:54 +0000 2025,"In their new report, “Global M&amp;A: A Bold Path for Strategic Growth,” Goldman Sachs Investment Banking highlights record deals year-to-date, signaling an M&amp;A Market primed for innovation and growth. https://t.co/wfaIm2OV3x",778894f95f1aa57abf93,0,non-humorous,0,,pending,status_id:1947411992555200738
training_v2_00079,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Tesla,C00080,2047044867797430358,https://x.com/tesla/status/2047044867797430358,2047044867797430358,Wed Apr 22 20:08:23 +0000 2026,https://t.co/8NTI35Zjac,adc76cc8dbf65383c7b6,0,non-humorous,0,,pending,status_id:2047044867797430358
training_v2_00080,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Phillips 66,C00081,1403439734316318720,https://x.com/phillips66co/status/1403439734316318720,1403439734316318720,Fri Jun 11 19:51:21 +0000 2021,"We definitely felt the #GoodEnergy yesterday at our volunteer event with @Phillips66co!❤️🤗We are so grateful to the #P66 employees that spent their afternoon assembling 5,000 Child ID Kits that will be distributed at back-to-school and community events this year. #thankyou https://t.co/wh7mTDzgdd",6a127d0a1870674e0024,2,affiliative,1,2,pending,status_id:1403439734316318720
