후보_ID,표본_층화,Fortune_순위,회사명,X_계정,트윗_ID,트윗_URL,작성일시,본문,유머_존재여부,유머_유형,배정_코더,검토_상태,총_인게이지먼트,웬디스_유머_존재여부,웬디스_유머_유형,풀체인_유머_존재여부,풀체인_유머_유형,분류기_불일치,신뢰도,메모,검토자_ID
C01174,type_uncertain,82,Oracle,@oracle,2030836138194129070,https://x.com/oracle/status/2030836138194129070,Mon Mar 09 02:40:41 +0000 2026,"Recent media activity about the Abilene site are false and incorrect. First, Crusoe and Oracle are operating in lockstep to deliver one of the world's largest AI Data centers in Abilene at record-breaking pace. Two buildings are completely operational and the rest of the campus is on track. Second, Oracle has completed leasing for the additional 4.5GW to deliver on our commitments to OpenAI.

We continuously evaluate sites around the world to meet the growing demand for OCI by working with great partners and customers all the time.

https://t.co/rwuwL1QusC
https://t.co/ZJbK257gAv",0,,coder2,pending,1588,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00003,random_fortune_sample,48,UPS,@ups,2046941398427951253,https://x.com/ups/status/2046941398427951253,Wed Apr 22 13:17:14 +0000 2026,RT @UPS_News: UPS expands Happy Returns network to capture more of the $706 billion U.S. returns market and boost higher-margin logistics s…,0,,coder2,pending,4,0,non_humorous,humor,affiliative,1,,,
C00575,humor_presence_uncertain,71,Delta Air Lines,@Delta,1689324168582504455,https://x.com/Delta/status/1689324168582504455,Wed Aug 09 17:14:02 +0000 2023,Drop a comment below for the first SkyMiles benefit you find. https://t.co/WfGC6kc74S,0,,coder2,pending,1062,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00077,classifier_disagreement,25,Home Depot,@HDCares,754411656302723072,https://x.com/HDCares/status/754411656302723072,Sat Jul 16 20:25:29 +0000 2016,"@boltron5k Please send your contact info, order number, and details to TeamSocial@homedepot.com. We would like to look into this. -TeamCare",0,,coder2,pending,0,1,affiliative,non_humor,not_applicable,1,,,
C00566,random_fortune_sample,1,Amazon,@amazon,1994390822310056303,https://x.com/amazon/status/1994390822310056303,Fri Nov 28 13:00:00 +0000 2025,".@SportsonPrime is stacking the wins today. 

Three sports, one legendary lineup – Black Friday Gameday is here. 🔥",1,3,coder2,pending,213,1,self-enhancing,non_humor,not_applicable,1,,,
C00178,random_fortune_sample,58,Archer Daniels Midland,@ADMupdates,1450869571469053956,https://x.com/ADMupdates/status/1450869571469053956,Wed Oct 20 17:00:36 +0000 2021,"""Fighting for respect and representation is something I learned early on from my mother.""- Eduardo Matas

For ADM's Eduardo Matas, his mother's lesson has guided him in his decades-long activism, fighting against racial prejudice in Brazil. Read his story: https://t.co/iAantryICL https://t.co/OfrzC5HGrR",0,,coder2,pending,3,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01184,humor_presence_uncertain,41,Dell Technologies,@Dell,1929176118126346655,https://x.com/Dell/status/1929176118126346655,Sun Jun 01 14:00:03 +0000 2025,"""This Dell model is my top pick for work and travel."" —@ZDNET 

The Dell 14 Plus is the ultimate companion for productivity on the go. ✈️ https://t.co/k43lKFwS2R https://t.co/bgw9A87cle",1,3,coder2,pending,82,0,non_humorous,humor,self_enhancing,1,,,
C00161,humor_presence_uncertain,78,Prudential Financial,@Prudential,1195525016399601664,https://x.com/Prudential/status/1195525016399601664,Sat Nov 16 02:12:30 +0000 2019,Thank you @NJDevils and @Prudential for having us at the #MilitaryAppreciation game tonight! GO DEVILS!! https://t.co/PCtc1Xnz5g,1,2,coder2,pending,11,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00945,firm_balanced_sample,87,Tyson Foods,@tysonfoods,1255616477610283010,https://x.com/tysonfoods/status/1255616477610283010,Wed Apr 29 21:54:31 +0000 2020,"Today we announced additional support for our frontline workers during COVID-19. We are now offering $120 million in “thank you” bonus pay, increasing short-term disability coverage, and additional health screening measures. Read more: https://t.co/Me4mPaJ4iU",0,,coder2,pending,122,0,non_humorous,non_humor,not_applicable,0,,,
C01266,humor_presence_uncertain,66,IBM,@ibm,1973777590855827595,https://x.com/ibm/status/1973777590855827595,Thu Oct 02 15:50:23 +0000 2025,"The next generation of open-source AI is here. Meet IBM Granite 4.0. 

We've engineered these open, performant and trusted small language models to solve key enterprise challenges. Discover how Granite 4.0 delivers exceptional performance while requiring only a fraction of the resources: https://t.co/T9Om1Xk61z",0,,coder2,pending,1129,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00808,random_fortune_sample,65,Caterpillar,@CaterpillarInc,1664707289092182033,https://x.com/CaterpillarInc/status/1664707289092182033,Fri Jun 02 18:55:21 +0000 2023,"We're proud to sponsor @crusadersrugby 🏉

Best of luck to the team in the playoffs as they work towards yet another Super Rugby title. https://t.co/dnhNJ2dHH4",1,2,coder2,pending,51,1,affiliative,humor,affiliative,0,,,
C01406,low_engagement_posts,25,Home Depot,@HDCares,850811526370000896,https://x.com/HDCares/status/850811526370000896,Sat Apr 08 20:44:09 +0000 2017,@gabolhuis So sorry to disappoint! Please send your order number/contact info/tweet to TeamSocial@homedepot.com for help.,0,,coder2,pending,0,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00102,low_engagement_posts,31,StoneX Group,@StoneX_Official,2045163382064476413,https://x.com/StoneX_Official/status/2045163382064476413,Fri Apr 17 15:32:02 +0000 2026,"Thank you to everyone who attended the StoneX cocktail reception during CESCO.  

Our team enjoyed getting a chance to meet with attendees. https://t.co/t05kIkvjCg",0,,coder2,pending,0,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01486,wendys_transfer_aggressive,35,AT&T,@ATT,1685666559795105792,https://x.com/ATT/status/1685666559795105792,Sun Jul 30 15:00:00 +0000 2023,Enjoy your Sunday scroll 😁,1,2,coder2,pending,86,1,aggressive,non_humor,not_applicable,1,,,
C00313,full_chain_aggressive,43,Tesla,@tesla,2025791076225909117,https://x.com/tesla/status/2025791076225909117,Mon Feb 23 04:33:24 +0000 2026,"The last 6 weeks I’ve been testing a 2026 Model Y. I went in with a lot of skepticism & concerns. I was wrong on 90% of it. I haven’t had this much sustained fun in a long time. I now get why so many Tesla owners are fanatical about their cars 😂

Everyone in the family is constantly looking for a reason to go for a drive now. We just finished a 1 week road trip with the kids and even that was great.

I am pretty sure I will use this car for defcon this year. Every year I fill up a car with all the product & booth supplies and then make the ~9hr drive by myself.",1,2,coder2,pending,1608,1,affiliative,humor,aggressive,0,,,
C00440,random_fortune_sample,83,Cisco Systems,@Cisco,1858135030213538015,https://x.com/Cisco/status/1858135030213538015,Sun Nov 17 13:08:08 +0000 2024,"#WiFi has come a long way - from its roots in the 1800s to the breakthroughs of the 1940s. Now, #WiFi7 is set to revolutionize connectivity, powering high-bandwidth and high-impact applications. 🛜 Learn more: https://t.co/nhaWJ3xPFX https://t.co/c5EuECOZzk",0,,coder2,pending,85,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00305,low_engagement_posts,90,Ingram Micro Holding,@IngramMicroInc,1935702919824708044,https://x.com/IngramMicroInc/status/1935702919824708044,Thu Jun 19 14:15:14 +0000 2025,"Ingram Micro honors Juneteenth - celebrating freedom, culture, and the power of progress. #IngramMicro #TogetherIngramMicro https://t.co/GSoXleGpEY",0,,coder2,pending,0,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00921,high_engagement_posts,22,Ford Motor,@Ford,1621523314060709888,https://x.com/Ford/status/1621523314060709888,Fri Feb 03 14:57:39 +0000 2023,"You’re not dreaming. It’s real. We’re back in #F1, partnering with @RedBullRacing 🏎⚡️ #FordReturns https://t.co/NSLBJ9kQSz",1,2,coder2,pending,17952,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00704,type_uncertain,30,Marathon Petroleum,@MarathonPetroCo,1935548093673652446,https://x.com/MarathonPetroCo/status/1935548093673652446,Thu Jun 19 04:00:00 +0000 2025,"Juneteenth is a federal holiday commemorating the reading of a federal general order on June 19, 1865, notifying enslaved people in Texas that the Civil War had ended, and all enslaved people were free.

At MPC, Juneteenth is a time to reflect on African American achievement and resilience and to continue to create an inclusive culture. #Juneteenth",0,,coder2,pending,9,1,aggressive,humor,affiliative,0,,,
C00857,random_fortune_sample,66,IBM,@ibm,1951259136051528055,https://x.com/ibm/status/1951259136051528055,Fri Aug 01 12:30:05 +0000 2025,"This year, we're introducing utility-scale dynamic circuits and a C-API for Qiskit to better integrate with high-performance computing (HPC).

This will enable larger, more complex circuits and seamless development across quantum and classical systems. https://t.co/7FBw1P8Mny",0,,coder2,pending,154,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00536,high_engagement_posts,43,Tesla,@tesla,2033672171520950408,https://x.com/tesla/status/2033672171520950408,Mon Mar 16 22:30:04 +0000 2026,RT @elonmusk: Terafab Project launches in 7 days,0,,coder2,pending,9382,0,non_humorous,non_humor,not_applicable,0,,,
C00232,humor_presence_uncertain,18,Elevance Health,@elevancehealth,1454103273460445191,https://x.com/elevancehealth/status/1454103273460445191,Fri Oct 29 15:10:10 +0000 2021,"Over 700 women die each year from pregnancy-related causes due to lack of available maternal health resources. At Anthem, we’re focusing on addressing social drivers of health to improve maternal health outcomes by supporting community-based initiatives.",0,,coder2,pending,9,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00427,low_engagement_posts,25,Home Depot,@HDCares,765332726316761089,https://x.com/HDCares/status/765332726316761089,Mon Aug 15 23:41:55 +0000 2016,@jenoftheforrest We’d like the chance to address this w/ leadership. Send details to TeamSocial@homedepot.com. –TeamCare,0,,coder2,pending,0,0,non_humorous,non_humor,not_applicable,0,,,
C01065,wendys_transfer_aggressive,21,Chevron,@chevron,1940110133209825447,https://x.com/chevron/status/1940110133209825447,Tue Jul 01 18:07:55 +0000 2025,"As a landman, Kelly Coppins is helping Chevron unlock long-term value in one of the largest oil and gas basins in the U.S. Even though she doesn't have a TV show, she has a big job. Read the Forbes feature about her and her team: https://t.co/B6NGgN6jmW https://t.co/wwlbwBLeWV",0,,coder2,pending,346,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00122,classifier_disagreement,21,Chevron,@chevron,2001744289127108743,https://x.com/chevron/status/2001744289127108743,Thu Dec 18 20:00:03 +0000 2025,"Ballymore is an oil producing field that is connected to our existing production platform Blind Faith. Ballymore produces oil, and it is processed by Blind Faith. ⬇️ https://t.co/Z5QcF93Btl",0,,coder2,pending,32,1,self-enhancing,non_humor,not_applicable,1,,,
C00255,high_engagement_posts,42,Target,@target,1380552588060397569,https://x.com/target/status/1380552588060397569,Fri Apr 09 16:06:01 +0000 2021,"This is @taylorswift13. This is #FearlessTaylorsVersion. Get your Target exclusive CD, now: https://t.co/dpjttH9OmE https://t.co/ZUxAIfPLNw",0,,coder2,pending,10946,0,non_humorous,non_humor,not_applicable,0,,,
C00990,full_chain_aggressive,34,Humana,@humana,1578119353727270912,https://x.com/humana/status/1578119353727270912,Thu Oct 06 20:25:48 +0000 2022,"“Stay with positive people, get rid of the stress in your life and follow your heart,” says Diane Gannotti McCarthy, Humana Game Changer in Volleyball. “You have to keep pushing ahead and do the things you love. Do something that keeps you going for the rest of your life.”",0,,coder2,pending,2,1,affiliative,humor,aggressive,0,,,
C01016,humor_presence_uncertain,91,General Dynamics,@generaldynamics,1587104649798098947,https://x.com/generaldynamics/status/1587104649798098947,Mon Oct 31 15:30:10 +0000 2022,"RT @GDBIW: On Oct. 15, 22 firefighters from BIW Fire, Bath Fire and West Bath Fire held a firefighting drill. This educational drill, which…",0,,coder2,pending,1,0,non_humorous,non_humor,not_applicable,0,,,
C00577,classifier_disagreement,44,Walt Disney,@Disney,1986765611809009774,https://x.com/Disney/status/1986765611809009774,Fri Nov 07 12:00:08 +0000 2025,"Start your engines... 🏁 The Disney x Formula 1 collection drops tomorrow November 8 at 12am PT with select items on https://t.co/YdJ93pyJYm, and in the @f1lasvegas Hub at the Venetian Resort! #FueltheMagic https://t.co/wRMP2rBjCZ",1,3,coder2,pending,935,0,non_humorous,humor,affiliative,1,,,
C00153,random_fortune_sample,11,Microsoft,@microsoft,1990832674043261395,https://x.com/microsoft/status/1990832674043261395,Tue Nov 18 17:21:12 +0000 2025,"Introducing Work IQ—the intelligence layer in Microsoft 365 Copilot that understands you, your work, and your organization. Read more: https://t.co/xyvfUECt6F
#MSIgnite https://t.co/NvPOldBxTy",0,,coder2,pending,232,0,non_humorous,non_humor,not_applicable,0,,,
C00156,wendys_transfer_aggressive,1,Amazon,@amazon,2034512639813152893,https://x.com/amazon/status/2034512639813152893,Thu Mar 19 06:09:47 +0000 2026,"Alexa+, everyone's favorite AI assistant, just arrived in the UK. 🇬🇧
 
Powered by GenAI and engineered at Amazon's Tech Hub in Cambridge to be authentically British, Alexa knows what ""knackered"" means and that an entrée is a starter, not a main course. 
 
Early Access begins March 19 for eligible customers.",1,3,coder2,pending,95,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01480,random_fortune_sample,23,General Motors,@GM,1666927699917504512,https://x.com/GM/status/1666927699917504512,Thu Jun 08 21:58:28 +0000 2023,"RT @CNBCFastMoney: $GM strikes a deal with $TSLA to access the EV leader's charging network, similar to a deal made by its competitor $F.…",0,,coder2,pending,76,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00591,random_fortune_sample,87,Tyson Foods,@tysonfoods,1222621840943845376,https://x.com/tysonfoods/status/1222621840943845376,Wed Jan 29 20:45:36 +0000 2020,".@TysonFoodsCEO TysonFoodsCEO Noel White was at the signing of a key trade agreement in Washington, D.C. today. https://t.co/26H5BdXYo7",0,,coder2,pending,12,1,affiliative,non_humor,not_applicable,1,,,
C00076,random_fortune_sample,1,Amazon,@amazon,1948368414294118537,https://x.com/amazon/status/1948368414294118537,Thu Jul 24 13:03:23 +0000 2025,"📚 We're introducing two new Kindle Colorsoft models: a lower-priced 16 GB option and the first-ever Kindle Colorsoft Kids. Dive into book covers, graphic novels, travel guides, and more—in color. Available now. https://t.co/AXkIgUPkkj",0,,coder2,pending,296,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00504,wendys_transfer_aggressive,37,Comcast,@comcast,1915783461572333605,https://x.com/comcast/status/1915783461572333605,Fri Apr 25 15:02:25 +0000 2025,"Here’s a bat’s eye view through Darkmoor Village 🦇 Enter Dark Universe if you dare, only at Epic Universe opening May 22, 2025. https://t.co/Fe0pSAoqhM",1,3,coder2,pending,1630,1,aggressive,non_humor,not_applicable,1,,,
C00411,high_engagement_posts,81,United Airlines Holdings,@united,1898041014817902867,https://x.com/united/status/1898041014817902867,Fri Mar 07 16:00:16 +0000 2025,"The world's fastest, most reliable Wi-Fi in the sky, @Starlink, has officially landed on our first aircraft, with the rest of our fleet to follow.

That means you'll be able to stream, browse and game just like you do at home. And the icing on the digital cake? Starlink will be FREE when you have an (also free!) MileagePlus membership. Make sure you're ready to connect: https://t.co/LMI65k8dux",1,3,coder2,pending,23636,1,affiliative,humor,self_enhancing,0,,,
