global_post_id,tweet_id,sample_group,company_name,source_x_handle,created_at,text,v2_humor_label,v2_confidence,v2_target_of_humor,v2_humor_function,v2_review_flag,v2_reason_code
fortune:39:1575130713405509633,1575130713405509633,fortune_top100_ranked,Morgan Stanley,@morganstanley,Wed Sep 28 14:30:01 +0000 2022,"Software enthusiasts and developers based in Canada, join Morgan Stanley’s Code to Give hackathon to build solutions for non-profits, and be considered for a role in our Montreal or Calgary offices. Apply today: https://t.co/Y9yJy40MqS #CodetoGive #Hackathon https://t.co/IcGVy4R4N5",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:96:1579834206061924355,1579834206061924355,fortune_top100_ranked,Travelers,@travelers,Tue Oct 11 14:00:01 +0000 2022,The #TravelersInstitute hosted a #cybersecurity education event in St. Paul to help organizations address evolving #cyber threats. Our expert panel shared strategies to help business owners and insurance professionals prepare for and respond to a cyber incident. https://t.co/4QJbAUt6Bt,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:100:1313515611125960706,1313515611125960706,fortune_top100_ranked,Massachusetts Mutual Life,@massmutual,Tue Oct 06 16:25:00 +0000 2020,"WATCH: Axios' @erica_pandey hosts a conversation on the future of work and science of organizational change, featuring @massmutual CEO Roger Crandall, @CloroxCo SVP Troy Datcher and @drondemand CEO @hillferguson. https://t.co/8twskH55yW",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:52:1358582756511514625,1358582756511514625,fortune_top100_ranked,Lowe's,@lowes,Mon Feb 08 01:05:45 +0000 2021,"Fun fact: Ka'imi Fairbairn's full name is 56 letters long. While we're not quite there yet with #HomeforaHome, our count is up to 7! Upgrade your own home stadium with this DIY ice chest table straight from Ka'imi's #LowesHomeTeam playbook: https://t.co/TTsaEd1vzy https://t.co/D6f9MGya7t",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:86:1800186969231646746,1800186969231646746,fortune_top100_ranked,American Airlines Group,@AmericanAir,Mon Jun 10 15:23:13 +0000 2024,I mean ... with nearly 350 destinations to 48 countries ... have that feeling again and again. 🤭 Check out great travel fares now until July 31. https://t.co/4FmyGm3M0m https://t.co/mp5OK5HCDn,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:50:1603099674461757447,1603099674461757447,fortune_top100_ranked,FedEx,@fedex,Wed Dec 14 18:48:41 +0000 2022,"The purple hats look so good on you, we definitely have to send them over to NYC! Happy Holidays! 💜✈️🎅",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:70:1960376030184567164,1960376030184567164,fortune_top100_ranked,Broadcom,@broadcom,Tue Aug 26 16:17:22 +0000 2025,"“The world runs on VMware Cloud Foundation.” - Paul Turner, VP of Products, @Broadcom’s VCF Division. #VMwareExplore Some of the Fortune companies that already run on VCF: https://t.co/SU0slY9IvQ https://t.co/7Q78cR8mUq",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:65:1524452793037295617,1524452793037295617,fortune_top100_ranked,Caterpillar,@CaterpillarInc,Wed May 11 18:14:03 +0000 2022,CONGRATULATIONS! Manual High School students who have completed the E4L (Essentials for Life) Student Trainee Program and are signing offer letters to begin their careers at Caterpillar in manufacturing. Check our website later tonight for more on this story! https://t.co/woAbqGxdAv,not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:1:2036136683821842748,2036136683821842748,fortune_top100_ranked,Amazon,@amazon,Mon Mar 23 17:43:09 +0000 2026,"More launches, bigger payloads. With hundreds of flight-ready satellites on standby for launch and new vehicles and infrastructure coming online, Leo teams are prepared to increase deployment rates in year two. ✅ Six fully stacked dispensers ready for launch – another 200+ satellites in total ✅ Three launches in next month, including two Atlas V missions and second heavy-lift launch on Ariane 64 ✅ Atlas V payloads increasing to 29 satellites per launch ✅ 20+ missions planned for year two, including inaugural missions on Vulcan and New Glenn Read more: https://t.co/lJ68Y7HrtO",not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:28:2048723191971918302,2048723191971918302,fortune_top100_ranked,Verizon Communications,@Verizon,Mon Apr 27 11:17:27 +0000 2026,Our 1Q earnings results are live! Read the details on the momentum we’re seeing in our strategic transformation. ⬇️$VZ https://t.co/0PxKnbtptc,not_humor,0.750000,none,none,false,moderate_not_humor_no_humor_cue
fortune:59:1554867391825321984,1554867391825321984,fortune_top100_ranked,MetLife,@metlife,Wed Aug 03 16:30:48 +0000 2022,"📢Today, we're launching a new program, with support from @MetLife Foundation, to support startups helping communities and individuals adapt to global challenges related to climate change, healthcare, wellness and economic mobility in the US. Learn more: https://t.co/bz8LhEPFou https://t.co/mAmRC8RU2l",not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:92:1932165153451307062,1932165153451307062,fortune_top100_ranked,Uber Technologies,@Uber,Mon Jun 09 19:57:25 +0000 2025,"Learn more about our emergency response to the St. Louis tornado here, and use code “STLRELIEF2025"" if you're in the area: https://t.co/5kkvCFdSMO https://t.co/9lZZwKdutD",not_humor,0.910000,none,none,false,strong_not_humor_no_humor_cue
fortune:56:1464731139508158464,1464731139508158464,fortune_top100_ranked,American Express,@americanexpress,Sat Nov 27 23:01:31 +0000 2021,Four reasons to #ShopSmall today and throughout the holiday season via @NerdWallet: https://t.co/8uBU97mFXY,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:44:1872086029311643900,1872086029311643900,fortune_top100_ranked,Walt Disney,@Disney,Thu Dec 26 01:04:25 +0000 2024,"#Mufasa: The Lion King is the #1 Christmas Day Movie! 🦁 See it now, only in theaters! https://t.co/VVkVyEBzaw",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
benchmark:wendys:1198286207198924800,1198286207198924800,benchmark_humor_brand,Wendy's,@Wendys,Sat Nov 23 17:04:29 +0000 2019,RT @CFBONFOX: Time for the biggest game of the day: @PennStateFball vs @OhioStateFBall Come hang out with @LaVarArrington &amp; @BeanieWells26…,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:8:2029992750901338413,2029992750901338413,fortune_top100_ranked,McKesson,@mckesson,Fri Mar 06 18:49:21 +0000 2026,"On this #EmployeeAppreciationDay, we express our sincere gratitude to all of #TeamMcKesson. Your commitment, collaboration and compassion continue to set McKesson apart. Thank you for all you do to make a difference in health care every day, everywhere. https://t.co/KTg8jSND40",aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:58:1367564747013554181,1367564747013554181,fortune_top100_ranked,Archer Daniels Midland,@ADMupdates,Thu Mar 04 19:56:58 +0000 2021,"Negative 10° temperatures? No problem for ADM trucks running on 100% biodiesel, thanks to a pilot project with @optimuspgh, @Biodiesel_Media, @LungAssociation, @ILSoybean, and @Mo_Soy. Cold weather can’t stop #sustainable solutions https://t.co/ExoFkgBzlD https://t.co/DpyedlPWWZ",self_enhancing,0.860000,self_brand,positive_self_presentation,false,clear_winner
fortune:82:1927741655483879455,1927741655483879455,fortune_top100_ranked,Oracle,@oracle,Wed May 28 15:00:01 +0000 2025,"OCI helps business leaders ensure infrastructure, data, and models are aligned to drive measurable AI success. See how in this @TechCrunch article: https://t.co/aEWybW7eAz",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:29:1351614019711414275,1351614019711414275,fortune_top100_ranked,Phillips 66,@Phillips66co,Tue Jan 19 19:34:28 +0000 2021,"Our CEO Mark Lashier recently sat down with futurist and best-selling author @jacobm for an episode of #thefutureofwork to discuss leadership, the challenges of 2020, company transformation and the importance of growing sustainably. Listen to the podcast here.",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:55:2017266871318544773,2017266871318544773,fortune_top100_ranked,Sysco,@sysco,Fri Jan 30 16:01:15 +0000 2026,"From Almería in southern Spain to tables around the world, Agrosol Export shows what’s possible when tradition, family, and innovation come together. Through partnerships like this, Sysco companies support local growers and a healthy environment. #LocalSourcing #SupportLocal https://t.co/QBl7KruyHG",affiliative,0.629000,shared_situation,relationship_building,true,low_absolute_score;mixed_not_humor_signal
fortune:22:1779904613006631235,1779904613006631235,fortune_top100_ranked,Ford Motor,@Ford,Mon Apr 15 16:08:23 +0000 2024,No better way to stay low-key than in a Shadow Black Ford MustangⓇ. Stay tuned for Episode 3 of 48 Hours featuring @andyyto dropping on 4/18. https://t.co/UHcZVOKaLh,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:86:1886927512732676305,1886927512732676305,fortune_top100_ranked,American Airlines Group,@AmericanAir,Tue Feb 04 23:59:11 +0000 2025,"The night of January 29 forever changed our airline, and our hearts have been heavy over the lives lost on Flight 5342. We are grateful for the outpouring of support as we grieve the loss of our passengers and team members. https://t.co/I3iM8pOIxV",affiliative,0.300000,shared_situation,relationship_building,true,no_cue_inferred_from_pronouns
fortune:77:1705312672051351934,1705312672051351934,fortune_top100_ranked,AbbVie,@abbvie,Fri Sep 22 20:06:38 +0000 2023,"[Video description: On-screen text reads, “Symptoms of MDS may include: fatigue, shortness of breath, paleness, easy bruising or bleeding and frequent infections.”]",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:94:1572209032357707778,1572209032357707778,fortune_top100_ranked,TIAA,@tiaa,Tue Sep 20 13:00:18 +0000 2022,The high level of support we provide our employees earned us places on @Seramount’s 2022 100 Best Companies and Best Companies for Dads. #Seramount100Best2022 https://t.co/j62F4fpxDZ https://t.co/tdH37HQwZx,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:75:1395414262130962435,1395414262130962435,fortune_top100_ranked,ConocoPhillips,@conocophillips,Thu May 20 16:21:00 +0000 2021,"ConocoPhillips SPIRIT of Conservation grant pre-proposals to conserve habitats for migratory and aquatic bird populations are due May 27. Apply below! https://t.co/LyILE2SKfS Thanks to our partners, @ConocoPhillips and @USFWS",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:86:1796551591429812419,1796551591429812419,fortune_top100_ranked,American Airlines Group,@AmericanAir,Fri May 31 14:37:32 +0000 2024,"Our team of more than 27,000 flight attendants goes the extra mile for our customers. Their dedication to safety and customer service sets them apart. On behalf of everyone on the #AATeam, we wish this group of professionals a happy Flight Attendant Appreciation Day! https://t.co/7FjfNbzOeu",affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:55:1979192364662165701,1979192364662165701,fortune_top100_ranked,Sysco,@sysco,Fri Oct 17 14:26:46 +0000 2025,RT @HaasFactoryTeam: Fun fact for your Friday morning. RaceTrac has been serving guests since 1934 and now operates more than 585 convenien…,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:75:1790734953585807625,1790734953585807625,fortune_top100_ranked,ConocoPhillips,@conocophillips,Wed May 15 13:24:17 +0000 2024,"#ConocoPhillips’ newest central processing facility is already an impressive example of teamwork. Project construction included 177,000 work hours with zero recordable injuries and was completed on-time and under-budget. See more: https://t.co/RvMKWwC6UX #PermianBasin https://t.co/CX5qwvSyOo",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:37:1806361540381065537,1806361540381065537,fortune_top100_ranked,Comcast,@comcast,Thu Jun 27 16:18:46 +0000 2024,"We’ve accelerated our efforts to close the digital divide through #ProjectUP, our $1 billion initiative to connect people to the Internet and open doors for the next generation. Read all about it in our 2024 Impact Report: https://t.co/Vw8OxZIjk2",aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:30:1946348502776180899,1946348502776180899,fortune_top100_ranked,Marathon Petroleum,@MarathonPetroCo,Fri Jul 18 23:16:59 +0000 2025,"Back by popular demand! 💯 Field Day returned to our Canton, Ohio, terminal for year two, this time with two full days of ⚡ hands-on learning, 🛠️ real-world career exploration and 🎓 hundreds of students discovering what’s next. 👇 🔗https://t.co/2t3qdUi51h #MarathonPetroleum #CantonOhio",aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:49:1549371411659202560,1549371411659202560,fortune_top100_ranked,RTX,@RTX_News,Tue Jul 19 12:31:45 +0000 2022,📰 NEWS: Norway selects StormBreaker smart weapon for its F-35 fleet. Details: https://t.co/E5JKzYJgiw #FIA2022 https://t.co/qkWwhIHq1D,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:72:1897678559495258620,1897678559495258620,fortune_top100_ranked,Publix Super Markets,@Publix,Thu Mar 06 16:00:00 +0000 2025,Anytime is the right time for a Publix glazed croissant break. 🥐,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:74:1526661548671909891,1526661548671909891,fortune_top100_ranked,TD Synnex,@tdsynnex,Tue May 17 20:30:51 +0000 2022,"Excited to announce today we are launching RISE, our new Asian &amp; Pacific Islander business resource group. We're proud of our #DiversityandInclusion team and co-workers for making this initiative come to life. #WeAreTDSYNNEX https://t.co/DPcc71Ux7M",not_humor,0.750000,none,none,false,moderate_not_humor_no_humor_cue
fortune:57:1086382253960134657,1086382253960134657,fortune_top100_ranked,Albertsons,@albertsons,Fri Jan 18 21:58:08 +0000 2019,RT @IdahoHeart: We were back at Taft Elementary this week for #KidsCookwithHeart! Students learned about eating smart &amp; the negative ways s…,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:40:1538954920552017931,1538954920552017931,fortune_top100_ranked,Valero Energy,@valeroenergy,Mon Jun 20 18:40:20 +0000 2022,June is #NationalSafetyMonth and safety is Valero’s foundation for success. We’re focused on being the safest operator in our industry. Did you know 2021 was our best year ever for safety? https://t.co/ZZIajkiWu3,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
